cellI,x,y,z,S,epsilon,k,nut
40499,0.7219887955,0.09,0.0007,1.96078428e-06,10.80537032,0.07815798103,5.075770064e-06
40500,0.7233893557,0.09,0.0007,1.96078442e-06,10.80296076,0.07814796776,5.075383752e-06
40501,0.724789916,0.09,0.0007,1.96078428e-06,10.80055802,0.07813798186,5.074998473e-06
40502,0.7261904762,0.09,0.0007,1.96078428e-06,10.79816208,0.07812802328,5.074614226e-06
40503,0.7275910364,0.09,0.0007,1.96078428e-06,10.79577294,0.07811809194,5.074231007e-06
40504,0.7289915967,0.09,0.0007,1.96078442e-06,10.79339056,0.07810818779,5.073848814e-06
40505,0.7303921569,0.09,0.0007,1.96078428e-06,10.79101494,0.07809831075,5.073467645e-06
40506,0.7317927171,0.09,0.0007,1.96078428e-06,10.78864605,0.07808846075,5.073087498e-06
40507,0.7331932773,0.09,0.0007,1.96078428e-06,10.78628388,0.07807863773,5.07270837e-06
40508,0.7345938375,0.09,0.0007,1.96078428e-06,10.7839284,0.07806884161,5.072330257e-06
40509,0.7359943977,0.09,0.0007,1.96078442e-06,10.7815796,0.07805907232,5.071953159e-06
40510,0.737394958,0.09,0.0007,1.96078428e-06,10.77923746,0.07804932979,5.071577072e-06
40511,0.7387955182,0.09,0.0007,1.96078428e-06,10.77690195,0.07803961393,5.071201992e-06
40512,0.7401960784,0.09,0.0007,1.96078428e-06,10.77457306,0.07802992468,5.070827918e-06
40513,0.7415966387,0.09,0.0007,1.96078442e-06,10.77225076,0.07802026194,5.070454847e-06
40514,0.7429971989,0.09,0.0007,1.96078428e-06,10.76993504,0.07801062563,5.070082774e-06
40515,0.7443977591,0.09,0.0007,1.96078428e-06,10.76762586,0.07800101568,5.069711698e-06
40516,0.7457983193,0.09,0.0007,1.96078428e-06,10.76532322,0.07799143199,5.069341615e-06
40517,0.7471988795,0.09,0.0007,1.96078442e-06,10.76302708,0.07798187448,5.068972522e-06
40518,0.7485994398,0.09,0.0007,1.96078428e-06,10.76073742,0.07797234305,5.068604415e-06
40519,0.75,0.09,0.0007,1.96078428e-06,10.75845422,0.07796283761,5.068237291e-06
40520,0.7514005602,0.09,0.0007,1.96078428e-06,10.75617745,0.07795335807,5.067871146e-06
40521,0.7528011205,0.09,0.0007,1.96078442e-06,10.75390709,0.07794390432,5.067505977e-06
40522,0.7542016807,0.09,0.0007,1.96078428e-06,10.75164311,0.07793447627,5.067141781e-06
40523,0.7556022409,0.09,0.0007,1.96078428e-06,10.74938548,0.07792507382,5.066778553e-06
40524,0.7570028011,0.09,0.0007,1.96078428e-06,10.74713419,0.07791569686,5.066416289e-06
40525,0.7584033613,0.09,0.0007,1.96078442e-06,10.74488919,0.07790634528,5.066054986e-06
40526,0.7598039216,0.09,0.0007,1.96078428e-06,10.74265047,0.07789701898,5.065694639e-06
40527,0.7612044818,0.09,0.0007,1.96078428e-06,10.74041799,0.07788771783,5.065335245e-06
40528,0.762605042,0.09,0.0007,1.96078428e-06,10.73819173,0.07787844173,5.064976798e-06
40529,0.7640056022,0.09,0.0007,1.96078442e-06,10.73597165,0.07786919054,5.064619295e-06
40530,0.7654061625,0.09,0.0007,1.96078428e-06,10.73375772,0.07785996415,5.06426273e-06
40531,0.7668067227,0.09,0.0007,1.96078428e-06,10.7315499,0.07785076243,5.063907098e-06
40532,0.7682072829,0.09,0.0007,1.96078428e-06,10.72934818,0.07784158524,5.063552396e-06
40533,0.7696078431,0.09,0.0007,1.96078428e-06,10.7271525,0.07783243244,5.063198617e-06
40534,0.7710084033,0.09,0.0007,1.96078442e-06,10.72496285,0.0778233039,5.062845756e-06
40535,0.7724089636,0.09,0.0007,1.96078428e-06,10.72277917,0.07781419948,5.062493808e-06
40536,0.7738095238,0.09,0.0007,1.96078428e-06,10.72060143,0.07780511901,5.062142768e-06
40537,0.775210084,0.09,0.0007,1.96078428e-06,10.71842959,0.07779606235,5.061792629e-06
40538,0.7766106442,0.09,0.0007,1.96078442e-06,10.71626362,0.07778702933,5.061443385e-06
40539,0.7780112045,0.09,0.0007,1.96078428e-06,10.71410347,0.07777801979,5.06109503e-06
40540,0.7794117647,0.09,0.0007,1.96078428e-06,10.71194911,0.07776903357,5.060747558e-06
40541,0.7808123249,0.09,0.0007,1.96078428e-06,10.70980047,0.07776007047,5.060400962e-06
40542,0.7822128851,0.09,0.0007,1.96078442e-06,10.70765753,0.07775113032,5.060055234e-06
40543,0.7836134454,0.09,0.0007,1.96078428e-06,10.70552023,0.07774221293,5.059710368e-06
40544,0.7850140056,0.09,0.0007,1.96078428e-06,10.70338852,0.0777333181,5.059366357e-06
40545,0.7864145658,0.09,0.0007,1.96078428e-06,10.70126236,0.07772444563,5.059023192e-06
40546,0.7878151261,0.09,0.0007,1.96078442e-06,10.69914169,0.0777155953,5.058680865e-06
40547,0.7892156863,0.09,0.0007,1.96078428e-06,10.69702645,0.07770676689,5.058339368e-06
40548,0.7906162465,0.09,0.0007,1.96078428e-06,10.6949166,0.07769796018,5.057998693e-06
40549,0.7920168067,0.09,0.0007,1.96078428e-06,10.69281207,0.07768917493,5.05765883e-06
40550,0.7934173669,0.09,0.0007,1.96078442e-06,10.69071281,0.07768041089,5.057319769e-06
40551,0.7948179272,0.09,0.0007,1.96078428e-06,10.68861874,0.07767166781,5.056981502e-06
40552,0.7962184874,0.09,0.0007,1.96078428e-06,10.68652982,0.07766294542,5.056644018e-06
40553,0.7976190476,0.09,0.0007,1.96078428e-06,10.68444596,0.07765424344,5.056307306e-06
40554,0.7990196078,0.09,0.0007,1.96078442e-06,10.68236709,0.07764556159,5.055971355e-06
40555,0.8004201681,0.09,0.0007,1.96078428e-06,10.68029316,0.07763689957,5.055636155e-06
40556,0.8018207283,0.09,0.0007,1.96078428e-06,10.67822407,0.07762825707,5.055301692e-06
40557,0.8032212885,0.09,0.0007,1.96078428e-06,10.67615975,0.07761963375,5.054967955e-06
40558,0.8046218487,0.09,0.0007,1.96078442e-06,10.67410012,0.07761102929,5.05463493e-06
40559,0.806022409,0.09,0.0007,1.96078428e-06,10.6720451,0.07760244333,5.054302604e-06
40560,0.8074229692,0.09,0.0007,1.96078428e-06,10.66999458,0.0775938755,5.053970963e-06
40561,0.8088235294,0.09,0.0007,1.96078428e-06,10.66794849,0.07758532542,5.053639992e-06
40562,0.8102240896,0.09,0.0007,1.96078428e-06,10.66590672,0.07757679269,5.053309676e-06
40563,0.8116246499,0.09,0.0007,1.96078442e-06,10.66386918,0.0775682769,5.052979998e-06
40564,0.8130252101,0.09,0.0007,1.96078428e-06,10.66183575,0.0775597776,5.052650943e-06
40565,0.8144257703,0.09,0.0007,1.96078428e-06,10.65980634,0.07755129435,5.052322492e-06
40566,0.8158263305,0.09,0.0007,1.96078428e-06,10.65778082,0.07754282667,5.051994627e-06
40567,0.8172268907,0.09,0.0007,1.96078442e-06,10.65575907,0.07753437407,5.05166733e-06
40568,0.818627451,0.09,0.0007,1.96078428e-06,10.65374097,0.07752593603,5.05134058e-06
40569,0.8200280112,0.09,0.0007,1.96078428e-06,10.6517264,0.07751751201,5.051014356e-06
40570,0.8214285714,0.09,0.0007,1.96078428e-06,10.64971521,0.07750910145,5.050688637e-06
40571,0.8228291317,0.09,0.0007,1.96078442e-06,10.64770727,0.07750070375,5.0503634e-06
40572,0.8242296919,0.09,0.0007,1.96078428e-06,10.64570241,0.0774923183,5.050038621e-06
40573,0.8256302521,0.09,0.0007,1.96078428e-06,10.6437005,0.07748394445,5.049714275e-06
40574,0.8270308123,0.09,0.0007,1.96078428e-06,10.64170137,0.07747558152,5.049390336e-06
40575,0.8284313725,0.09,0.0007,1.96078442e-06,10.63970484,0.07746722882,5.049066777e-06
40576,0.8298319328,0.09,0.0007,1.96078428e-06,10.63771075,0.0774588856,5.048743568e-06
40577,0.831232493,0.09,0.0007,1.96078428e-06,10.6357189,0.07745055109,5.048420681e-06
40578,0.8326330532,0.09,0.0007,1.96078428e-06,10.6337291,0.07744222447,5.048098084e-06
40579,0.8340336135,0.09,0.0007,1.96078442e-06,10.63174115,0.0774339049,5.047775744e-06
40580,0.8354341737,0.09,0.0007,1.96078428e-06,10.62975484,0.0774255915,5.047453627e-06
40581,0.8368347339,0.09,0.0007,1.96078428e-06,10.62776994,0.07741728332,5.047131696e-06
40582,0.8382352941,0.09,0.0007,1.96078428e-06,10.62578621,0.0774089794,5.046809914e-06
40583,0.8396358543,0.09,0.0007,1.96078442e-06,10.62380343,0.07740067871,5.046488241e-06
40584,0.8410364146,0.09,0.0007,1.96078428e-06,10.62182132,0.07739238019,5.046166636e-06
40585,0.8424369748,0.09,0.0007,1.96078428e-06,10.61983963,0.07738408271,5.045845056e-06
40586,0.843837535,0.09,0.0007,1.96078428e-06,10.61785806,0.07737578511,5.045523455e-06
40587,0.8452380952,0.09,0.0007,1.96078442e-06,10.61587634,0.07736748614,5.045201784e-06
40588,0.8466386555,0.09,0.0007,1.96078428e-06,10.61389414,0.07735918452,5.044879995e-06
40589,0.8480392157,0.09,0.0007,1.96078428e-06,10.61191116,0.0773508789,5.044558035e-06
40590,0.8494397759,0.09,0.0007,1.96078428e-06,10.60992704,0.07734256786,5.044235849e-06
40591,0.8508403361,0.09,0.0007,1.96078428e-06,10.60794144,0.07733424992,5.043913379e-06
40592,0.8522408963,0.09,0.0007,1.96078442e-06,10.60595398,0.07732592352,5.043590566e-06
40593,0.8536414566,0.09,0.0007,1.96078428e-06,10.60396428,0.07731758703,5.043267344e-06
40594,0.8550420168,0.09,0.0007,1.96078428e-06,10.60197193,0.07730923874,5.04294365e-06
40595,0.856442577,0.09,0.0007,1.96078428e-06,10.59997649,0.07730087686,5.042619411e-06
40596,0.8578431372,0.09,0.0007,1.96078442e-06,10.59797753,0.0772924995,5.042294557e-06
40597,0.8592436975,0.09,0.0007,1.96078428e-06,10.59597458,0.07728410469,5.041969009e-06
40598,0.8606442577,0.09,0.0007,1.96078428e-06,10.59396713,0.07727569036,5.041642688e-06
40599,0.8620448179,0.09,0.0007,1.96078428e-06,10.59195468,0.07726725434,5.041315509e-06
40600,0.8634453781,0.09,0.0007,1.96078442e-06,10.58993667,0.07725879436,5.040987384e-06
40601,0.8648459384,0.09,0.0007,1.96078428e-06,10.58791256,0.07725030802,5.04065822e-06
40602,0.8662464986,0.09,0.0007,1.96078428e-06,10.58588173,0.07724179282,5.04032792e-06
40603,0.8676470588,0.09,0.0007,1.96078428e-06,10.58384356,0.07723324614,5.039996382e-06
40604,0.8690476191,0.09,0.0007,1.96078442e-06,10.5817974,0.07722466521,5.039663498e-06
40605,0.8704481793,0.09,0.0007,1.96078428e-06,10.57974256,0.07721604715,5.039329156e-06
40606,0.8718487395,0.09,0.0007,1.96078428e-06,10.57767832,0.07720738893,5.038993239e-06
40607,0.8732492997,0.09,0.0007,1.96078428e-06,10.57560392,0.07719868735,5.038655622e-06
40608,0.8746498599,0.09,0.0007,1.96078442e-06,10.57351858,0.07718993909,5.038316175e-06
40609,0.8760504202,0.09,0.0007,1.96078428e-06,10.57142145,0.07718114064,5.037974764e-06
40610,0.8774509804,0.09,0.0007,1.96078428e-06,10.56931167,0.07717228833,5.037631244e-06
40611,0.8788515406,0.09,0.0007,1.96078428e-06,10.56718833,0.07716337831,5.037285467e-06
40612,0.8802521008,0.09,0.0007,1.96078442e-06,10.56505046,0.07715440655,5.036937274e-06
40613,0.8816526611,0.09,0.0007,1.96078428e-06,10.56289706,0.0771453688,5.036586502e-06
40614,0.8830532213,0.09,0.0007,1.96078428e-06,10.56072707,0.07713626063,5.036232977e-06
40615,0.8844537815,0.09,0.0007,1.96078428e-06,10.5585394,0.07712707738,5.035876519e-06
40616,0.8858543417,0.09,0.0007,1.96078428e-06,10.55633288,0.07711781415,5.035516936e-06
40617,0.8872549019,0.09,0.0007,1.96078442e-06,10.55410629,0.07710846583,5.035154029e-06
40618,0.8886554622,0.09,0.0007,1.96078428e-06,10.55185836,0.07709902705,5.03478759e-06
40619,0.8900560224,0.09,0.0007,1.96078428e-06,10.54958776,0.07708949216,5.034417399e-06
40620,0.8914565826,0.09,0.0007,1.96078428e-06,10.54729309,0.07707985527,5.034043226e-06
40621,0.8928571428,0.09,0.0007,1.96078442e-06,10.54497288,0.07707011019,5.03366483e-06
40622,0.8942577031,0.09,0.0007,1.96078428e-06,10.5426256,0.07706025043,5.033281959e-06
40623,0.8956582633,0.09,0.0007,1.96078428e-06,10.54024963,0.07705026918,5.032894347e-06
40624,0.8970588235,0.09,0.0007,1.96078428e-06,10.53784328,0.07704015933,5.032501716e-06
40625,0.8984593838,0.09,0.0007,1.96078442e-06,10.53540479,0.0770299134,5.032103777e-06
40626,0.899859944,0.09,0.0007,1.96078428e-06,10.53293231,0.07701952357,5.031700224e-06
40627,0.9012605042,0.09,0.0007,1.96078428e-06,10.53042389,0.07700898163,5.031290737e-06
40628,0.9026610644,0.09,0.0007,1.96078428e-06,10.52787751,0.076998279,5.030874981e-06
40629,0.9040616246,0.09,0.0007,1.96078442e-06,10.52529102,0.07698740667,5.030452606e-06
40630,0.9054621849,0.09,0.0007,1.96078428e-06,10.52266221,0.07697635522,5.030023244e-06
40631,0.9068627451,0.09,0.0007,1.96078428e-06,10.51998874,0.07696511477,5.02958651e-06
40632,0.9082633053,0.09,0.0007,1.96078428e-06,10.51726817,0.07695367499,5.029142e-06
40633,0.9096638655,0.09,0.0007,1.96078442e-06,10.51449794,0.07694202505,5.028689293e-06
40634,0.9110644258,0.09,0.0007,1.96078428e-06,10.51167537,0.07693015363,5.028227946e-06
40635,0.912464986,0.09,0.0007,1.96078428e-06,10.50879766,0.07691804887,5.027757498e-06
40636,0.9138655462,0.09,0.0007,1.96078428e-06,10.50586189,0.07690569837,5.027277463e-06
40637,0.9152661064,0.09,0.0007,1.96078442e-06,10.50286499,0.07689308914,5.026787336e-06
40638,0.9166666667,0.09,0.0007,1.96078428e-06,10.49980377,0.07688020762,5.026286585e-06
40639,0.9180672269,0.09,0.0007,1.96078428e-06,10.49667487,0.07686703961,5.025774658e-06
40640,0.9194677871,0.09,0.0007,1.96078428e-06,10.49347479,0.07685357027,5.025250974e-06
40641,0.9208683473,0.09,0.0007,1.96078442e-06,10.49019988,0.0768397841,5.024714927e-06
40642,0.9222689076,0.09,0.0007,1.96078428e-06,10.48684633,0.0768256649,5.024165885e-06
40643,0.9236694678,0.09,0.0007,1.96078428e-06,10.48341014,0.07681119572,5.023603185e-06
40644,0.925070028,0.09,0.0007,1.96078428e-06,10.47988716,0.07679635891,5.023026137e-06
40645,0.9264705882,0.09,0.0007,1.96078428e-06,10.47627304,0.07678113601,5.022434019e-06
40646,0.9278711484,0.09,0.0007,1.96078442e-06,10.47256326,0.07676550775,5.021826077e-06
40647,0.9292717087,0.09,0.0007,1.96078428e-06,10.46875309,0.07674945405,5.021201525e-06
40648,0.9306722689,0.09,0.0007,1.96078428e-06,10.46483761,0.07673295395,5.020559544e-06
40649,0.9320728291,0.09,0.0007,1.96078428e-06,10.46081168,0.07671598561,5.019899277e-06
40650,0.9334733893,0.09,0.0007,1.96078442e-06,10.45666997,0.07669852626,5.019219834e-06
40651,0.9348739496,0.09,0.0007,1.96078428e-06,10.45240691,0.07668055219,5.018520285e-06
40652,0.9362745098,0.09,0.0007,1.96078428e-06,10.44801672,0.07666203872,5.017799663e-06
40653,0.93767507,0.09,0.0007,1.96078428e-06,10.44349337,0.07664296015,5.017056961e-06
40654,0.9390756302,0.09,0.0007,1.96078442e-06,10.43883061,0.07662328977,5.01629113e-06
40655,0.9404761905,0.09,0.0007,1.96078428e-06,10.43402194,0.07660299979,5.015501081e-06
40656,0.9418767507,0.09,0.0007,1.96078428e-06,10.42906061,0.07658206137,5.01468568e-06
40657,0.9432773109,0.09,0.0007,1.96078428e-06,10.42393962,0.07656044452,5.013843752e-06
40658,0.9446778712,0.09,0.0007,1.96078442e-06,10.4186517,0.07653811815,5.012974073e-06
40659,0.9460784314,0.09,0.0007,1.96078428e-06,10.41318934,0.07651505002,5.012075377e-06
40660,0.9474789916,0.09,0.0007,1.96078428e-06,10.40754475,0.07649120671,5.011146348e-06
40661,0.9488795518,0.09,0.0007,1.96078428e-06,10.40170986,0.0764665536,5.010185625e-06
40662,0.950280112,0.09,0.0007,1.96078442e-06,10.39567635,0.07644105488,5.009191798e-06
40663,0.9516806723,0.09,0.0007,1.96078428e-06,10.38943562,0.07641467355,5.008163409e-06
40664,0.9530812325,0.09,0.0007,1.96078428e-06,10.38297878,0.07638737135,5.007098949e-06
40665,0.9544817927,0.09,0.0007,1.96078428e-06,10.37629669,0.07635910881,5.005996861e-06
40666,0.955882353,0.09,0.0007,1.96078442e-06,10.36937992,0.07632984524,5.004855538e-06
40667,0.9572829132,0.09,0.0007,1.96078428e-06,10.36221877,0.07629953872,5.003673325e-06
40668,0.9586834734,0.09,0.0007,1.96078428e-06,10.3548033,0.07626814613,5.002448516e-06
40669,0.9600840336,0.09,0.0007,1.96078428e-06,10.34712326,0.07623562316,5.001179356e-06
40670,0.9614845938,0.09,0.0007,1.96078428e-06,10.3391682,0.0762019243,4.999864045e-06
40671,0.962885154,0.09,0.0007,1.96078442e-06,10.33092738,0.07616700294,4.998500732e-06
40672,0.9642857143,0.09,0.0007,1.96078428e-06,10.32238987,0.07613081134,4.997087524e-06
40673,0.9656862745,0.09,0.0007,1.96078428e-06,10.31354447,0.07609330071,4.99562248e-06
40674,0.9670868347,0.09,0.0007,1.96078428e-06,10.3043798,0.07605442123,4.99410362e-06
40675,0.9684873949,0.09,0.0007,1.96078442e-06,10.29488429,0.07601412216,4.992528922e-06
40676,0.9698879552,0.09,0.0007,1.96078428e-06,10.28504619,0.07597235188,4.990896326e-06
40677,0.9712885154,0.09,0.0007,1.96078428e-06,10.27485359,0.07592905798,4.989203739e-06
40678,0.9726890756,0.09,0.0007,1.96078428e-06,10.26429448,0.07588418735,4.987449036e-06
40679,0.9740896358,0.09,0.0007,1.96078442e-06,10.25335672,0.07583768627,4.985630065e-06
40680,0.9754901961,0.09,0.0007,1.96078428e-06,10.24202813,0.07578950059,4.983744651e-06
40681,0.9768907563,0.09,0.0007,1.96078428e-06,10.23029648,0.07573957577,4.9817906e-06
40682,0.9782913165,0.09,0.0007,1.96078428e-06,10.21814952,0.07568785709,4.979765706e-06
40683,0.9796918768,0.09,0.0007,1.96078442e-06,10.20557506,0.07563428975,4.977667755e-06
40684,0.981092437,0.09,0.0007,1.96078428e-06,10.192561,0.07557881911,4.975494535e-06
40685,0.9824929972,0.09,0.0007,1.96078428e-06,10.17909534,0.07552139078,4.973243835e-06
40686,0.9838935574,0.09,0.0007,1.96078428e-06,10.16516625,0.0754619509,4.970913462e-06
40687,0.9852941176,0.09,0.0007,1.96078442e-06,10.15076214,0.07540044627,4.968501242e-06
40688,0.9866946779,0.09,0.0007,1.96078428e-06,10.13587168,0.07533682465,4.96600503e-06
40689,0.9880952381,0.09,0.0007,1.96078428e-06,10.12048389,0.0752710349,4.96342272e-06
40690,0.9894957983,0.09,0.0007,1.96078428e-06,10.10458817,0.0752030273,4.960752255e-06
40691,0.9908963585,0.09,0.0007,1.96078442e-06,10.08817435,0.07513275376,4.957991633e-06
40692,0.9922969188,0.09,0.0007,1.96078428e-06,10.07123281,0.07506016813,4.955138922e-06
40693,0.993697479,0.09,0.0007,1.96078428e-06,10.05375448,0.0749852264,4.952192268e-06
40694,0.9950980392,0.09,0.0007,1.96078428e-06,10.03573097,0.07490788707,4.949149906e-06
40695,0.9964985994,0.09,0.0007,1.96078442e-06,10.01715456,0.07482811136,4.946010172e-06
40696,0.9978991597,0.09,0.0007,1.96078428e-06,9.998018348,0.07474586356,4.942771514e-06
40697,0.9992997199,0.09,0.0007,1.96078428e-06,9.978316254,0.07466111131,4.939432504e-06
0,0.000700280112,0.01,0.0007,1.960784314e-06,0.4321648991,0.01185290058,1.459663776e-06
1,0.002100840336,0.01,0.0007,1.960784314e-06,0.488119137,0.01274384502,1.543857576e-06
2,0.00350140056,0.01,0.0007,1.960784314e-06,0.5494087034,0.01367249463,1.628531395e-06
3,0.004901960784,0.01,0.0007,1.960784314e-06,0.6164751806,0.01464070324,1.713803855e-06
4,0.006302521008,0.01,0.0007,1.960784314e-06,0.6897379442,0.01564959662,1.799717371e-06
5,0.007703081232,0.01,0.0007,1.960784315e-06,0.7696061641,0.01669987146,1.886274319e-06
6,0.009103641457,0.01,0.0007,1.960784314e-06,0.8564795531,0.01779188819,1.973450454e-06
7,0.01050420168,0.01,0.0007,1.960784309e-06,0.9507474284,0.01892572609,2.061203123e-06
8,0.01190476191,0.01,0.0007,1.960784322e-06,1.052786513,0.0201012148,2.149476318e-06
9,0.01330532213,0.01,0.0007,1.960784308e-06,1.162957571,0.02131794895,2.238203677e-06
10,0.01470588235,0.01,0.0007,1.960784308e-06,1.28160138,0.02257529513,2.327310443e-06
11,0.01610644257,0.01,0.0007,1.960784322e-06,1.409034398,0.02387239652,2.416714944e-06
12,0.0175070028,0.01,0.0007,1.960784308e-06,1.545544324,0.0252081776,2.506329817e-06
13,0.01890756302,0.01,0.0007,1.960784322e-06,1.691385669,0.02658134929,2.596063063e-06
14,0.02030812325,0.01,0.0007,1.960784308e-06,1.846775364,0.02799041501,2.685818956e-06
15,0.02170868347,0.01,0.0007,1.960784322e-06,2.01188857,0.02943367804,2.775498889e-06
16,0.0231092437,0.01,0.0007,1.960784308e-06,2.186854745,0.03090925034,2.865002148e-06
17,0.02450980392,0.01,0.0007,1.960784308e-06,2.371754082,0.03241506301,2.954226649e-06
18,0.02591036414,0.01,0.0007,1.960784322e-06,2.566614377,0.03394887824,3.043069634e-06
19,0.02731092437,0.01,0.0007,1.960784308e-06,2.771408399,0.03550830264,3.131428323e-06
20,0.02871148459,0.01,0.0007,1.960784322e-06,2.986051855,0.03709080212,3.219200549e-06
21,0.03011204482,0.01,0.0007,1.960784308e-06,3.210401961,0.03869371774,3.306285343e-06
22,0.03151260504,0.01,0.0007,1.960784308e-06,3.444256704,0.04031428289,3.392583505e-06
23,0.03291316527,0.01,0.0007,1.960784322e-06,3.687354813,0.04194964124,3.477998132e-06
24,0.03431372549,0.01,0.0007,1.960784308e-06,3.939376436,0.04359686537,3.562435111e-06
25,0.03571428572,0.01,0.0007,1.960784322e-06,4.199944552,0.04525297588,3.64580358e-06
26,0.03711484594,0.01,0.0007,1.960784308e-06,4.468627052,0.04691496053,3.728016338e-06
27,0.03851540616,0.01,0.0007,1.960784308e-06,4.744939504,0.04857979345,3.808990221e-06
28,0.03991596639,0.01,0.0007,1.960784322e-06,5.028348537,0.05024445397,3.888646426e-06
29,0.04131652661,0.01,0.0007,1.960784308e-06,5.31827579,0.05190594504,3.966910804e-06
30,0.04271708684,0.01,0.0007,1.960784322e-06,5.614102389,0.05356131109,4.043714097e-06
31,0.04411764706,0.01,0.0007,1.960784308e-06,5.915173834,0.05520765476,4.118992142e-06
32,0.04551820728,0.01,0.0007,1.960784308e-06,6.22080526,0.05684215296,4.192686027e-06
33,0.04691876751,0.01,0.0007,1.960784322e-06,6.530286936,0.05846207148,4.264742202e-06
34,0.04831932773,0.01,0.0007,1.960784308e-06,6.842889948,0.06006477834,4.335112547e-06
35,0.04971988796,0.01,0.0007,1.960784322e-06,7.15787198,0.06164775591,4.403754406e-06
36,0.05112044818,0.01,0.0007,1.960784308e-06,7.474483071,0.06320861139,4.470630574e-06
37,0.0525210084,0.01,0.0007,1.960784322e-06,7.791971328,0.06474508601,4.535709262e-06
38,0.05392156863,0.01,0.0007,1.960784308e-06,8.109588447,0.06625506249,4.59896401e-06
39,0.05532212885,0.01,0.0007,1.960784308e-06,8.426595039,0.06773657129,4.66037359e-06
40,0.05672268907,0.01,0.0007,1.960784322e-06,8.742265656,0.06918779517,4.719921866e-06
41,0.0581232493,0.01,0.0007,1.960784308e-06,9.055893475,0.07060707241,4.777597641e-06
42,0.05952380952,0.01,0.0007,1.960784322e-06,9.366794618,0.07199289876,4.833394474e-06
43,0.06092436975,0.01,0.0007,1.960784308e-06,9.67431202,0.07334392789,4.887310486e-06
44,0.06232492997,0.01,0.0007,1.960784308e-06,9.977818886,0.07465897083,4.939348145e-06
45,0.06372549019,0.01,0.0007,1.960784322e-06,10.27672165,0.07593699415,4.989514036e-06
46,0.06512605042,0.01,0.0007,1.960784308e-06,10.57046249,0.07717711709,5.03781863e-06
47,0.06652661065,0.01,0.0007,1.960784322e-06,10.85852136,0.07837860796,5.084276034e-06
48,0.06792717087,0.01,0.0007,1.960784308e-06,11.14041758,0.07954087957,5.128903749e-06
49,0.06932773109,0.01,0.0007,1.960784308e-06,11.41571095,0.08066348411,5.171722417e-06
50,0.07072829131,0.01,0.0007,1.960784322e-06,11.68400252,0.08174610726,5.212755573e-06
51,0.07212885154,0.01,0.0007,1.960784308e-06,11.9449348,0.08278856196,5.252029391e-06
52,0.07352941176,0.01,0.0007,1.960784322e-06,12.19819179,0.08379078167,5.28957244e-06
53,0.07492997199,0.01,0.0007,1.960784308e-06,12.44349847,0.08475281345,5.325415445e-06
54,0.07633053221,0.01,0.0007,1.960784308e-06,12.68062017,0.0856748107,5.359591053e-06
55,0.07773109244,0.01,0.0007,1.960784322e-06,12.90936152,0.0865570259,5.392133599e-06
56,0.07913165266,0.01,0.0007,1.960784308e-06,13.12956521,0.0873998031,5.423078893e-06
57,0.08053221288,0.01,0.0007,1.960784322e-06,13.34111054,0.08820357063,5.452464005e-06
58,0.08193277311,0.01,0.0007,1.960784308e-06,13.54391181,0.0889688337,5.480327068e-06
59,0.08333333333,0.01,0.0007,1.960784322e-06,13.73791655,0.08969616728,5.506707084e-06
60,0.08473389356,0.01,0.0007,1.960784308e-06,13.92310363,0.09038620901,5.531643744e-06
61,0.08613445378,0.01,0.0007,1.960784308e-06,14.09948132,0.09103965243,5.555177265e-06
62,0.087535014,0.01,0.0007,1.960784322e-06,14.26708527,0.0916572404,5.577348222e-06
63,0.08893557423,0.01,0.0007,1.960784308e-06,14.42597648,0.09223975877,5.59819741e-06
64,0.09033613445,0.01,0.0007,1.960784322e-06,14.57623924,0.09278803043,5.617765701e-06
65,0.09173669468,0.01,0.0007,1.960784308e-06,14.71797911,0.09330290956,5.636093923e-06
66,0.0931372549,0.01,0.0007,1.960784308e-06,14.8513209,0.0937852763,5.653222742e-06
67,0.09453781512,0.01,0.0007,1.960784322e-06,14.97640675,0.0942360317,5.66919256e-06
68,0.09593837535,0.01,0.0007,1.960784308e-06,15.09339418,0.09465609296,5.684043418e-06
69,0.09733893557,0.01,0.0007,1.960784322e-06,15.20245429,0.09504638912,5.697814908e-06
70,0.0987394958,0.01,0.0007,1.960784308e-06,15.30377,0.09540785693,5.710546103e-06
71,0.100140056,0.01,0.0007,1.960784266e-06,15.39753438,0.09574143716,5.722275481e-06
72,0.1015406162,0.01,0.0007,1.96078442e-06,15.48394908,0.09604807113,5.733040873e-06
73,0.1029411765,0.01,0.0007,1.96078428e-06,15.56322276,0.09632869754,5.742879399e-06
74,0.1043417367,0.01,0.0007,1.96078428e-06,15.63556983,0.09658424973,5.751827433e-06
75,0.1057422969,0.01,0.0007,1.96078428e-06,15.70120904,0.0968156531,5.759920563e-06
76,0.1071428572,0.01,0.0007,1.96078442e-06,15.76036234,0.09702382284,5.767193555e-06
77,0.1085434174,0.01,0.0007,1.96078428e-06,15.81325374,0.09720966186,5.77368033e-06
78,0.1099439776,0.01,0.0007,1.96078428e-06,15.86010832,0.09737405908,5.779413943e-06
79,0.1113445378,0.01,0.0007,1.96078428e-06,15.90115129,0.09751788786,5.784426568e-06
80,0.112745098,0.01,0.0007,1.96078442e-06,15.93660717,0.09764200463,5.788749485e-06
81,0.1141456583,0.01,0.0007,1.96078428e-06,15.96669901,0.0977472477,5.792413073e-06
