cellI,x,y,z,S,Ux,Uy,Uz
76707,1.136724138,0,0.00065,1.6896542e-06,0,0,0
76708,1.138023873,0,0.00065,1.6896555e-06,0,0,0
76709,1.139323607,0,0.00065,1.6896555e-06,0,0,0
76710,1.140623342,0,0.00065,1.6896555e-06,0,0,0
76711,1.141923077,0,0.00065,1.6896542e-06,0,0,0
76712,1.143222811,0,0.00065,1.6896555e-06,0,0,0
76713,1.144522546,0,0.00065,1.6896555e-06,0,0,0
76714,1.145822281,0,0.00065,1.6896555e-06,0,0,0
76715,1.147122016,0,0.00065,1.6896542e-06,0,0,0
76716,1.148421751,0,0.00065,1.6896555e-06,0,0,0
76717,1.149721485,0,0.00065,1.6896555e-06,0,0,0
76718,1.15102122,0,0.00065,1.6896555e-06,0,0,0
76719,1.152320955,0,0.00065,1.6896542e-06,0,0,0
76720,1.15362069,0,0.00065,1.6896555e-06,0,0,0
76721,1.154920424,0,0.00065,1.6896555e-06,0,0,0
76722,1.156220159,0,0.00065,1.6896555e-06,0,0,0
76723,1.157519894,0,0.00065,1.6896542e-06,0,0,0
76724,1.158819629,0,0.00065,1.6896555e-06,0,0,0
76725,1.160119364,0,0.00065,1.6896555e-06,0,0,0
76726,1.161419098,0,0.00065,1.6896555e-06,0,0,0
76727,1.162718833,0,0.00065,1.6896542e-06,0,0,0
76728,1.164018568,0,0.00065,1.6896555e-06,0,0,0
76729,1.165318302,0,0.00065,1.6896555e-06,0,0,0
76730,1.166618037,0,0.00065,1.6896555e-06,0,0,0
76731,1.167917772,0,0.00065,1.6896542e-06,0,0,0
76732,1.169217506,0,0.00065,1.6896555e-06,0,0,0
76733,1.170517242,0,0.00065,1.6896555e-06,0,0,0
76734,1.171816976,0,0.00065,1.6896555e-06,0,0,0
76735,1.173116711,0,0.00065,1.6896542e-06,0,0,0
76736,1.174416445,0,0.00065,1.6896555e-06,0,0,0
76737,1.175716181,0,0.00065,1.6896555e-06,0,0,0
76738,1.177015915,0,0.00065,1.6896542e-06,0,0,0
76739,1.178315649,0,0.00065,1.6896555e-06,0,0,0
76740,1.179615384,0,0.00065,1.6896555e-06,0,0,0
76741,1.18091512,0,0.00065,1.6896555e-06,0,0,0
76742,1.182214854,0,0.00065,1.6896542e-06,0,0,0
76743,1.183514589,0,0.00065,1.6896555e-06,0,0,0
76744,1.184814323,0,0.00065,1.6896555e-06,0,0,0
76745,1.186114059,0,0.00065,1.6896555e-06,0,0,0
76746,1.187413793,0,0.00065,1.6896542e-06,0,0,0
76747,1.188713528,0,0.00065,1.6896555e-06,0,0,0
76748,1.190013262,0,0.00065,1.6896555e-06,0,0,0
76749,1.191312998,0,0.00065,1.6896555e-06,0,0,0
76750,1.192612732,0,0.00065,1.6896542e-06,0,0,0
76751,1.193912467,0,0.00065,1.6896555e-06,0,0,0
76752,1.195212201,0,0.00065,1.6896555e-06,0,0,0
76753,1.196511937,0,0.00065,1.6896555e-06,0,0,0
76754,1.197811671,0,0.00065,1.6896542e-06,0,0,0
76755,1.199111406,0,0.00065,1.6896555e-06,0,0,0
76756,1.20041114,0,0.00065,1.6896555e-06,0,0,0
76757,1.201710876,0,0.00065,1.6896555e-06,0,0,0
76758,1.20301061,0,0.00065,1.6896542e-06,0,0,0
76759,1.204310344,0,0.00065,1.6896555e-06,0,0,0
76760,1.205610079,0,0.00065,1.6896555e-06,0,0,0
76761,1.206909815,0,0.00065,1.6896555e-06,0,0,0
76762,1.208209549,0,0.00065,1.6896542e-06,0,0,0
76763,1.209509284,0,0.00065,1.6896555e-06,0,0,0
76764,1.210809019,0,0.00065,1.6896555e-06,0,0,0
76765,1.212108754,0,0.00065,1.6896555e-06,0,0,0
76766,1.213408488,0,0.00065,1.6896542e-06,0,0,0
76767,1.214708223,0,0.00065,1.6896555e-06,0,0,0
76768,1.216007958,0,0.00065,1.6896555e-06,0,0,0
76769,1.217307693,0,0.00065,1.6896555e-06,0,0,0
76770,1.218607427,0,0.00065,1.6896542e-06,0,0,0
76771,1.219907161,0,0.00065,1.6896555e-06,0,0,0
76772,1.221206896,0,0.00065,1.6896555e-06,0,0,0
76773,1.222506631,0,0.00065,1.6896555e-06,0,0,0
76774,1.223806366,0,0.00065,1.6896542e-06,0,0,0
76775,1.2251061,0,0.00065,1.6896555e-06,0,0,0
76776,1.226405836,0,0.00065,1.6896555e-06,0,0,0
76777,1.22770557,0,0.00065,1.6896555e-06,0,0,0
76778,1.229005305,0,0.00065,1.6896542e-06,0,0,0
76779,1.23030504,0,0.00065,1.6896555e-06,0,0,0
76780,1.231604774,0,0.00065,1.6896555e-06,0,0,0
76781,1.232904509,0,0.00065,1.6896555e-06,0,0,0
76782,1.234204244,0,0.00065,1.6896542e-06,0,0,0
76783,1.235503978,0,0.00065,1.6896555e-06,0,0,0
76784,1.236803714,0,0.00065,1.6896555e-06,0,0,0
76785,1.238103448,0,0.00065,1.6896555e-06,0,0,0
76786,1.239403183,0,0.00065,1.6896542e-06,0,0,0
76787,1.240702917,0,0.00065,1.6896555e-06,0,0,0
76788,1.242002652,0,0.00065,1.6896555e-06,0,0,0
76789,1.243302387,0,0.00065,1.6896555e-06,0,0,0
76790,1.244602122,0,0.00065,1.6896542e-06,0,0,0
76791,1.245901857,0,0.00065,1.6896555e-06,0,0,0
76792,1.247201591,0,0.00065,1.6896555e-06,0,0,0
76793,1.248501326,0,0.00065,1.6896555e-06,0,0,0
76794,1.249801061,0,0.00065,1.6896542e-06,0,0,0
76795,1.251100795,0,0.00065,1.6896555e-06,0,0,0
76796,1.252400531,0,0.00065,1.6896555e-06,0,0,0
76797,1.253700266,0,0.00065,1.6896555e-06,0,0,0
76798,1.255,0,0.00065,1.6896542e-06,0,0,0
76799,1.256299735,0,0.00065,1.6896555e-06,0,0,0
76800,1.25759947,0,0.00065,1.6896555e-06,0,0,0
76801,1.258899204,0,0.00065,1.6896555e-06,0,0,0
76802,1.260198939,0,0.00065,1.6896542e-06,0,0,0
76803,1.261498673,0,0.00065,1.6896555e-06,0,0,0
76804,1.262798409,0,0.00065,1.6896555e-06,0,0,0
76805,1.264098144,0,0.00065,1.6896555e-06,0,0,0
76806,1.265397878,0,0.00065,1.6896542e-06,0,0,0
76807,1.266697612,0,0.00065,1.6896555e-06,0,0,0
76808,1.267997347,0,0.00065,1.6896555e-06,0,0,0
76809,1.269297082,0,0.00065,1.6896555e-06,0,0,0
76810,1.270596817,0,0.00065,1.6896542e-06,0,0,0
76811,1.271896552,0,0.00065,1.6896555e-06,0,0,0
76812,1.273196286,0,0.00065,1.6896555e-06,0,0,0
76813,1.274496021,0,0.00065,1.6896555e-06,0,0,0
76814,1.275795756,0,0.00065,1.6896542e-06,0,0,0
76815,1.277095491,0,0.00065,1.6896555e-06,0,0,0
76816,1.278395225,0,0.00065,1.6896555e-06,0,0,0
76817,1.279694961,0,0.00065,1.6896555e-06,0,0,0
76818,1.280994695,0,0.00065,1.6896542e-06,0,0,0
76819,1.282294429,0,0.00065,1.6896555e-06,0,0,0
76820,1.283594164,0,0.00065,1.6896555e-06,0,0,0
76821,1.284893899,0,0.00065,1.6896555e-06,0,0,0
76822,1.286193634,0,0.00065,1.6896542e-06,0,0,0
76823,1.287493369,0,0.00065,1.6896555e-06,0,0,0
76824,1.288793103,0,0.00065,1.6896555e-06,0,0,0
76825,1.290092839,0,0.00065,1.6896555e-06,0,0,0
76826,1.291392573,0,0.00065,1.6896542e-06,0,0,0
76827,1.292692308,0,0.00065,1.6896555e-06,0,0,0
76828,1.293992042,0,0.00065,1.6896555e-06,0,0,0
76829,1.295291777,0,0.00065,1.6896555e-06,0,0,0
76830,1.296591512,0,0.00065,1.6896542e-06,0,0,0
76831,1.297891247,0,0.00065,1.6896555e-06,0,0,0
76832,1.299190982,0,0.00065,1.6896555e-06,0,0,0
76833,1.300490717,0,0.00065,1.6896555e-06,0,0,0
76834,1.301790451,0,0.00065,1.6896542e-06,0,0,0
76835,1.303090186,0,0.00065,1.6896555e-06,0,0,0
76836,1.30438992,0,0.00065,1.6896555e-06,0,0,0
76837,1.305689655,0,0.00065,1.6896555e-06,0,0,0
76838,1.30698939,0,0.00065,1.6896542e-06,0,0,0
76839,1.308289124,0,0.00065,1.6896555e-06,0,0,0
76840,1.30958886,0,0.00065,1.6896555e-06,0,0,0
76841,1.310888594,0,0.00065,1.6896555e-06,0,0,0
76842,1.312188329,0,0.00065,1.6896542e-06,0,0,0
76843,1.313488064,0,0.00065,1.6896555e-06,0,0,0
76844,1.314787798,0,0.00065,1.6896555e-06,0,0,0
76845,1.316087533,0,0.00065,1.6896555e-06,0,0,0
76846,1.317387268,0,0.00065,1.6896542e-06,0,0,0
76847,1.318687002,0,0.00065,1.6896555e-06,0,0,0
76848,1.319986738,0,0.00065,1.6896555e-06,0,0,0
76849,1.321286472,0,0.00065,1.6896555e-06,0,0,0
76850,1.322586207,0,0.00065,1.6896542e-06,0,0,0
76851,1.323885941,0,0.00065,1.6896555e-06,0,0,0
76852,1.325185677,0,0.00065,1.6896555e-06,0,0,0
76853,1.326485411,0,0.00065,1.6896555e-06,0,0,0
76854,1.327785146,0,0.00065,1.6896542e-06,0,0,0
76855,1.32908488,0,0.00065,1.6896555e-06,0,0,0
76856,1.330384616,0,0.00065,1.6896555e-06,0,0,0
76857,1.331684351,0,0.00065,1.6896555e-06,0,0,0
76858,1.332984085,0,0.00065,1.6896542e-06,0,0,0
76859,1.33428382,0,0.00065,1.6896555e-06,0,0,0
76860,1.335583555,0,0.00065,1.6896555e-06,0,0,0
76861,1.336883289,0,0.00065,1.6896542e-06,0,0,0
76862,1.338183023,0,0.00065,1.6896555e-06,0,0,0
76863,1.339482758,0,0.00065,1.6896555e-06,0,0,0
76864,1.340782494,0,0.00065,1.6896555e-06,0,0,0
76865,1.342082228,0,0.00065,1.6896542e-06,0,0,0
76866,1.343381962,0,0.00065,1.6896555e-06,0,0,0
76867,1.344681697,0,0.00065,1.6896555e-06,0,0,0
76868,1.345981433,0,0.00065,1.6896555e-06,0,0,0
76869,1.347281167,0,0.00065,1.6896542e-06,0,0,0
76870,1.348580902,0,0.00065,1.6896555e-06,0,0,0
76871,1.349880636,0,0.00065,1.6896555e-06,0,0,0
76872,1.351180372,0,0.00065,1.6896555e-06,0,0,0
76873,1.352480106,0,0.00065,1.6896542e-06,0,0,0
76874,1.353779841,0,0.00065,1.6896555e-06,0,0,0
76875,1.355079576,0,0.00065,1.6896555e-06,0,0,0
76876,1.35637931,0,0.00065,1.6896555e-06,0,0,0
76877,1.357679045,0,0.00065,1.6896542e-06,0,0,0
76878,1.35897878,0,0.00065,1.6896555e-06,0,0,0
76879,1.360278515,0,0.00065,1.6896555e-06,0,0,0
76880,1.361578249,0,0.00065,1.6896555e-06,0,0,0
76881,1.362877984,0,0.00065,1.6896542e-06,0,0,0
76882,1.364177719,0,0.00065,1.6896555e-06,0,0,0
76883,1.365477454,0,0.00065,1.6896555e-06,0,0,0
76884,1.366777188,0,0.00065,1.6896555e-06,0,0,0
76885,1.368076923,0,0.00065,1.6896542e-06,0,0,0
76886,1.369376657,0,0.00065,1.6896555e-06,0,0,0
76887,1.370676393,0,0.00065,1.6896555e-06,0,0,0
76888,1.371976127,0,0.00065,1.6896555e-06,0,0,0
76889,1.373275862,0,0.00065,1.6896542e-06,0,0,0
76890,1.374575596,0,0.00065,1.6896555e-06,0,0,0
76891,1.375875331,0,0.00065,1.6896555e-06,0,0,0
76892,1.377175066,0,0.00065,1.6896555e-06,0,0,0
76893,1.378474801,0,0.00065,1.6896542e-06,0,0,0
76894,1.379774535,0,0.00065,1.6896555e-06,0,0,0
76895,1.38107427,0,0.00065,1.6896555e-06,0,0,0
76896,1.382374005,0,0.00065,1.6896555e-06,0,0,0
76897,1.38367374,0,0.00065,1.6896542e-06,0,0,0
76898,1.384973474,0,0.00065,1.6896555e-06,0,0,0
76899,1.38627321,0,0.00065,1.6896555e-06,0,0,0
76900,1.387572944,0,0.00065,1.6896555e-06,0,0,0
76901,1.388872679,0,0.00065,1.6896542e-06,0,0,0
76902,1.390172413,0,0.00065,1.6896555e-06,0,0,0
76903,1.391472149,0,0.00065,1.6896555e-06,0,0,0
76904,1.392771883,0,0.00065,1.6896555e-06,0,0,0
76905,1.394071618,0,0.00065,1.6896542e-06,0,0,0
76906,1.395371352,0,0.00065,1.6896555e-06,0,0,0
76907,1.396671088,0,0.00065,1.6896555e-06,0,0,0
76908,1.397970823,0,0.00065,1.6896555e-06,0,0,0
76909,1.399270557,0,0.00065,1.6896542e-06,0,0,0
76910,1.400570291,0,0.00065,1.6896555e-06,0,0,0
76911,1.401870027,0,0.00065,1.6896555e-06,0,0,0
76912,1.403169761,0,0.00065,1.6896555e-06,0,0,0
76913,1.404469496,0,0.00065,1.6896542e-06,0,0,0
76914,1.405769231,0,0.00065,1.6896555e-06,0,0,0
76915,1.407068965,0,0.00065,1.6896555e-06,0,0,0
76916,1.408368701,0,0.00065,1.6896555e-06,0,0,0
76917,1.409668435,0,0.00065,1.6896542e-06,0,0,0
76918,1.410968169,0,0.00065,1.6896555e-06,0,0,0
76919,1.412267904,0,0.00065,1.6896555e-06,0,0,0
76920,1.41356764,0,0.00065,1.6896555e-06,0,0,0
76921,1.414867374,0,0.00065,1.6896542e-06,0,0,0
76922,1.416167109,0,0.00065,1.6896555e-06,0,0,0
76923,1.417466844,0,0.00065,1.6896555e-06,0,0,0
76924,1.418766579,0,0.00065,1.6896555e-06,0,0,0
76925,1.420066313,0,0.00065,1.6896542e-06,0,0,0
76926,1.421366047,0,0.00065,1.6896555e-06,0,0,0
76927,1.422665782,0,0.00065,1.6896555e-06,0,0,0
76928,1.423965518,0,0.00065,1.6896555e-06,0,0,0
76929,1.425265252,0,0.00065,1.6896542e-06,0,0,0
76930,1.426564986,0,0.00065,1.6896555e-06,0,0,0
76931,1.427864722,0,0.00065,1.6896555e-06,0,0,0
76932,1.429164457,0,0.00065,1.6896555e-06,0,0,0
76933,1.430464191,0,0.00065,1.6896542e-06,0,0,0
76934,1.431763926,0,0.00065,1.6896555e-06,0,0,0
76935,1.43306366,0,0.00065,1.6896555e-06,0,0,0
76936,1.434363396,0,0.00065,1.6896555e-06,0,0,0
76937,1.43566313,0,0.00065,1.6896542e-06,0,0,0
76938,1.436962864,0,0.00065,1.6896555e-06,0,0,0
76939,1.438262599,0,0.00065,1.6896555e-06,0,0,0
76940,1.439562335,0,0.00065,1.6896555e-06,0,0,0
76941,1.440862069,0,0.00065,1.6896542e-06,0,0,0
76942,1.442161804,0,0.00065,1.6896555e-06,0,0,0
76943,1.443461539,0,0.00065,1.6896555e-06,0,0,0
76944,1.444761273,0,0.00065,1.6896555e-06,0,0,0
76945,1.446061008,0,0.00065,1.6896542e-06,0,0,0
76946,1.447360742,0,0.00065,1.6896555e-06,0,0,0
76947,1.448660478,0,0.00065,1.6896555e-06,0,0,0
76948,1.449960212,0,0.00065,1.6896555e-06,0,0,0
76949,1.451259947,0,0.00065,1.6896542e-06,0,0,0
76950,1.452559681,0,0.00065,1.6896555e-06,0,0,0
76951,1.453859416,0,0.00065,1.6896555e-06,0,0,0
76952,1.455159151,0,0.00065,1.6896555e-06,0,0,0
76953,1.456458886,0,0.00065,1.6896542e-06,0,0,0
76954,1.45775862,0,0.00065,1.6896555e-06,0,0,0
76955,1.459058356,0,0.00065,1.6896555e-06,0,0,0
76956,1.46035809,0,0.00065,1.6896555e-06,0,0,0
76957,1.461657825,0,0.00065,1.6896542e-06,0,0,0
76958,1.462957559,0,0.00065,1.6896555e-06,0,0,0
76959,1.464257295,0,0.00065,1.6896555e-06,0,0,0
76960,1.465557029,0,0.00065,1.6896555e-06,0,0,0
76961,1.466856764,0,0.00065,1.6896542e-06,0,0,0
76962,1.468156498,0,0.00065,1.6896555e-06,0,0,0
76963,1.469456234,0,0.00065,1.6896555e-06,0,0,0
76964,1.470755969,0,0.00065,1.6896555e-06,0,0,0
76965,1.472055703,0,0.00065,1.6896542e-06,0,0,0
76966,1.473355437,0,0.00065,1.6896555e-06,0,0,0
76967,1.474655172,0,0.00065,1.6896555e-06,0,0,0
76968,1.475954907,0,0.00065,1.6896555e-06,0,0,0
76969,1.477254642,0,0.00065,1.6896542e-06,0,0,0
76970,1.478554376,0,0.00065,1.6896555e-06,0,0,0
76971,1.479854112,0,0.00065,1.6896555e-06,0,0,0
76972,1.481153847,0,0.00065,1.6896555e-06,0,0,0
76973,1.482453581,0,0.00065,1.6896542e-06,0,0,0
76974,1.483753316,0,0.00065,1.6896555e-06,0,0,0
76975,1.485053051,0,0.00065,1.6896555e-06,0,0,0
76976,1.486352785,0,0.00065,1.6896555e-06,0,0,0
76977,1.48765252,0,0.00065,1.6896542e-06,0,0,0
76978,1.488952255,0,0.00065,1.6896555e-06,0,0,0
76979,1.490251989,0,0.00065,1.6896555e-06,0,0,0
76980,1.491551725,0,0.00065,1.6896555e-06,0,0,0
76981,1.492851459,0,0.00065,1.6896542e-06,0,0,0
76982,1.494151193,0,0.00065,1.6896555e-06,0,0,0
76983,1.495450928,0,0.00065,1.6896555e-06,0,0,0
76984,1.496750663,0,0.00065,1.6896555e-06,0,0,0
76985,1.498050398,0,0.00065,1.6896542e-06,0,0,0
76986,1.499350133,0,0.00065,1.6896555e-06,0,0,0
