cellI,cellCenter,surfNorm,body,sigma,order,intPoints,intCells
5676,(0.3087194337 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3087194337 0.01 0.00065) (0.3087194337 0.01155827869 0.00065) (0.3087194337 0.01285483607 0.00065)),2(6453 7230)
5677,(0.310019305 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.310019305 0.01 0.00065) (0.310019305 0.01155827869 0.00065) (0.310019305 0.01285483606 0.00065)),2(6454 7231)
5678,(0.3113191764 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3113191764 0.01 0.00065) (0.3113191764 0.01155827869 0.00065) (0.3113191764 0.01285483607 0.00065)),2(6455 7232)
5679,(0.3126190476 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3126190476 0.01 0.00065) (0.3126190476 0.01155827869 0.00065) (0.3126190476 0.01285483607 0.00065)),2(6456 7233)
5680,(0.313918919 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.313918919 0.01 0.00065) (0.313918919 0.01155827869 0.00065) (0.313918919 0.01285483606 0.00065)),2(6457 7234)
5681,(0.3152187902 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3152187902 0.01 0.00065) (0.3152187902 0.01155827869 0.00065) (0.3152187902 0.01285483607 0.00065)),2(6458 7235)
5682,(0.3165186616 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3165186616 0.01 0.00065) (0.3165186616 0.01155827869 0.00065) (0.3165186616 0.01285483607 0.00065)),2(6459 7236)
5683,(0.3178185328 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3178185328 0.01 0.00065) (0.3178185328 0.01155827869 0.00065) (0.3178185328 0.01285483606 0.00065)),2(6460 7237)
5684,(0.3191184042 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3191184042 0.01 0.00065) (0.3191184042 0.01155827869 0.00065) (0.3191184042 0.01285483606 0.00065)),2(6461 7238)
5685,(0.3204182755 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3204182755 0.01 0.00065) (0.3204182755 0.01155827869 0.00065) (0.3204182755 0.01285483606 0.00065)),2(6462 7239)
5686,(0.3217181467 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3217181467 0.01 0.00065) (0.3217181467 0.01155827869 0.00065) (0.3217181467 0.01285483606 0.00065)),2(6463 7240)
5687,(0.3230180181 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3230180181 0.01 0.00065) (0.3230180181 0.01155827869 0.00065) (0.3230180181 0.01285483606 0.00065)),2(6464 7241)
5688,(0.3243178893 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3243178893 0.01 0.00065) (0.3243178893 0.01155827869 0.00065) (0.3243178893 0.01285483606 0.00065)),2(6465 7242)
5689,(0.3256177607 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3256177607 0.01 0.00065) (0.3256177607 0.01155827869 0.00065) (0.3256177607 0.01285483606 0.00065)),2(6466 7243)
5690,(0.326917632 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.326917632 0.01 0.00065) (0.326917632 0.01155827869 0.00065) (0.326917632 0.01285483606 0.00065)),2(6467 7244)
5691,(0.3282175032 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3282175032 0.01 0.00065) (0.3282175032 0.01155827869 0.00065) (0.3282175032 0.01285483606 0.00065)),2(6468 7245)
5692,(0.3295173746 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3295173746 0.01 0.00065) (0.3295173746 0.01155827869 0.00065) (0.3295173746 0.01285483606 0.00065)),2(6469 7246)
5693,(0.3308172458 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3308172458 0.01 0.00065) (0.3308172458 0.01155827869 0.00065) (0.3308172458 0.01285483606 0.00065)),2(6470 7247)
5694,(0.3321171172 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3321171172 0.01 0.00065) (0.3321171172 0.01155827869 0.00065) (0.3321171172 0.01285483606 0.00065)),2(6471 7248)
5695,(0.3334169884 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3334169884 0.01 0.00065) (0.3334169884 0.01155827869 0.00065) (0.3334169884 0.01285483606 0.00065)),2(6472 7249)
5696,(0.3347168597 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3347168597 0.01 0.00065) (0.3347168597 0.01155827869 0.00065) (0.3347168597 0.01285483606 0.00065)),2(6473 7250)
5697,(0.336016731 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.336016731 0.01 0.00065) (0.336016731 0.01155827869 0.00065) (0.336016731 0.01285483606 0.00065)),2(6474 7251)
5698,(0.3373166023 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3373166023 0.01 0.00065) (0.3373166023 0.01155827869 0.00065) (0.3373166023 0.01285483606 0.00065)),2(6475 7252)
5699,(0.3386164736 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3386164736 0.01 0.00065) (0.3386164736 0.01155827869 0.00065) (0.3386164736 0.01285483606 0.00065)),2(6476 7253)
5700,(0.339916345 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.339916345 0.01 0.00065) (0.339916345 0.01155827869 0.00065) (0.339916345 0.01285483606 0.00065)),2(6477 7254)
5701,(0.3412162163 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3412162163 0.01 0.00065) (0.3412162163 0.01155827869 0.00065) (0.3412162163 0.01285483606 0.00065)),2(6478 7255)
5702,(0.3425160876 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3425160876 0.01 0.00065) (0.3425160876 0.01155827869 0.00065) (0.3425160876 0.01285483606 0.00065)),2(6479 7256)
5703,(0.3438159588 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3438159588 0.01 0.00065) (0.3438159588 0.01155827869 0.00065) (0.3438159588 0.01285483606 0.00065)),2(6480 7257)
5704,(0.3451158301 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3451158301 0.01 0.00065) (0.3451158301 0.01155827869 0.00065) (0.3451158301 0.01285483606 0.00065)),2(6481 7258)
5705,(0.3464157014 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3464157014 0.01 0.00065) (0.3464157014 0.01155827869 0.00065) (0.3464157014 0.01285483606 0.00065)),2(6482 7259)
5706,(0.3477155728 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3477155728 0.01 0.00065) (0.3477155728 0.01155827869 0.00065) (0.3477155728 0.01285483607 0.00065)),2(6483 7260)
5707,(0.349015444 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.349015444 0.01 0.00065) (0.349015444 0.01155827869 0.00065) (0.349015444 0.01285483606 0.00065)),2(6484 7261)
5708,(0.3503153153 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3503153153 0.01 0.00065) (0.3503153153 0.01155827869 0.00065) (0.3503153153 0.01285483607 0.00065)),2(6485 7262)
5709,(0.3516151866 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3516151866 0.01 0.00065) (0.3516151866 0.01155827869 0.00065) (0.3516151866 0.01285483606 0.00065)),2(6486 7263)
5710,(0.3529150579 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3529150579 0.01 0.00065) (0.3529150579 0.01155827869 0.00065) (0.3529150579 0.01285483606 0.00065)),2(6487 7264)
5711,(0.3542149293 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3542149293 0.01 0.00065) (0.3542149293 0.01155827869 0.00065) (0.3542149293 0.01285483607 0.00065)),2(6488 7265)
5712,(0.3555148006 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3555148006 0.01 0.00065) (0.3555148006 0.01155827869 0.00065) (0.3555148006 0.01285483606 0.00065)),2(6489 7266)
5713,(0.3568146718 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3568146718 0.01 0.00065) (0.3568146718 0.01155827869 0.00065) (0.3568146718 0.01285483606 0.00065)),2(6490 7267)
5714,(0.3581145431 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3581145431 0.01 0.00065) (0.3581145431 0.01155827869 0.00065) (0.3581145431 0.01285483606 0.00065)),2(6491 7268)
5715,(0.3594144144 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3594144144 0.01 0.00065) (0.3594144144 0.01155827869 0.00065) (0.3594144144 0.01285483606 0.00065)),2(6492 7269)
5716,(0.3607142857 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3607142857 0.01 0.00065) (0.3607142857 0.01155827869 0.00065) (0.3607142857 0.01285483606 0.00065)),2(6493 7270)
5717,(0.362014157 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.362014157 0.01 0.00065) (0.362014157 0.01155827869 0.00065) (0.362014157 0.01285483606 0.00065)),2(6494 7271)
5718,(0.3633140283 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3633140283 0.01 0.00065) (0.3633140283 0.01155827869 0.00065) (0.3633140283 0.01285483607 0.00065)),2(6495 7272)
5719,(0.3646138996 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3646138996 0.01 0.00065) (0.3646138996 0.01155827869 0.00065) (0.3646138996 0.01285483606 0.00065)),2(6496 7273)
5720,(0.3659137709 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3659137709 0.01 0.00065) (0.3659137709 0.01155827869 0.00065) (0.3659137709 0.01285483606 0.00065)),2(6497 7274)
5721,(0.3672136422 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3672136422 0.01 0.00065) (0.3672136422 0.01155827869 0.00065) (0.3672136422 0.01285483607 0.00065)),2(6498 7275)
5722,(0.3685135135 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3685135135 0.01 0.00065) (0.3685135135 0.01155827869 0.00065) (0.3685135135 0.01285483606 0.00065)),2(6499 7276)
5723,(0.3698133848 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3698133848 0.01 0.00065) (0.3698133848 0.01155827869 0.00065) (0.3698133848 0.01285483606 0.00065)),2(6500 7277)
5724,(0.3711132561 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3711132561 0.01 0.00065) (0.3711132561 0.01155827869 0.00065) (0.3711132561 0.01285483606 0.00065)),2(6501 7278)
5725,(0.3724131274 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3724131274 0.01 0.00065) (0.3724131274 0.01155827869 0.00065) (0.3724131274 0.01285483607 0.00065)),2(6502 7279)
5726,(0.3737129987 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3737129987 0.01 0.00065) (0.3737129987 0.01155827869 0.00065) (0.3737129987 0.01285483607 0.00065)),2(6503 7280)
5727,(0.3750128701 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3750128701 0.01 0.00065) (0.3750128701 0.01155827869 0.00065) (0.3750128701 0.01285483606 0.00065)),2(6504 7281)
5728,(0.3763127413 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3763127413 0.01 0.00065) (0.3763127413 0.01155827869 0.00065) (0.3763127413 0.01285483606 0.00065)),2(6505 7282)
5729,(0.3776126126 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3776126126 0.01 0.00065) (0.3776126126 0.01155827869 0.00065) (0.3776126126 0.01285483607 0.00065)),2(6506 7283)
5730,(0.378912484 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.378912484 0.01 0.00065) (0.378912484 0.01155827869 0.00065) (0.378912484 0.01285483606 0.00065)),2(6507 7284)
5731,(0.3802123552 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3802123552 0.01 0.00065) (0.3802123552 0.01155827869 0.00065) (0.3802123552 0.01285483607 0.00065)),2(6508 7285)
5732,(0.3815122265 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3815122265 0.01 0.00065) (0.3815122265 0.01155827869 0.00065) (0.3815122265 0.01285483607 0.00065)),2(6509 7286)
5733,(0.3828120978 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3828120978 0.01 0.00065) (0.3828120978 0.01155827869 0.00065) (0.3828120978 0.01285483606 0.00065)),2(6510 7287)
5734,(0.3841119691 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3841119691 0.01 0.00065) (0.3841119691 0.01155827869 0.00065) (0.3841119691 0.01285483607 0.00065)),2(6511 7288)
5735,(0.3854118404 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3854118404 0.01 0.00065) (0.3854118404 0.01155827869 0.00065) (0.3854118404 0.01285483607 0.00065)),2(6512 7289)
5736,(0.3867117117 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3867117117 0.01 0.00065) (0.3867117117 0.01155827869 0.00065) (0.3867117117 0.01285483606 0.00065)),2(6513 7290)
5737,(0.388011583 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.388011583 0.01 0.00065) (0.388011583 0.01155827869 0.00065) (0.388011583 0.01285483607 0.00065)),2(6514 7291)
5738,(0.3893114543 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3893114543 0.01 0.00065) (0.3893114543 0.01155827869 0.00065) (0.3893114543 0.01285483606 0.00065)),2(6515 7292)
5739,(0.3906113257 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3906113257 0.01 0.00065) (0.3906113257 0.01155827869 0.00065) (0.3906113257 0.01285483606 0.00065)),2(6516 7293)
5740,(0.3919111969 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3919111969 0.01 0.00065) (0.3919111969 0.01155827869 0.00065) (0.3919111969 0.01285483607 0.00065)),2(6517 7294)
5741,(0.3932110682 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3932110682 0.01 0.00065) (0.3932110682 0.01155827869 0.00065) (0.3932110682 0.01285483607 0.00065)),2(6518 7295)
5742,(0.3945109395 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3945109395 0.01 0.00065) (0.3945109395 0.01155827869 0.00065) (0.3945109395 0.01285483606 0.00065)),2(6519 7296)
5743,(0.3958108108 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3958108108 0.01 0.00065) (0.3958108108 0.01155827869 0.00065) (0.3958108108 0.01285483606 0.00065)),2(6520 7297)
5744,(0.3971106821 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3971106821 0.01 0.00065) (0.3971106821 0.01155827869 0.00065) (0.3971106821 0.01285483606 0.00065)),2(6521 7298)
5745,(0.3984105534 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3984105534 0.01 0.00065) (0.3984105534 0.01155827869 0.00065) (0.3984105534 0.01285483607 0.00065)),2(6522 7299)
5746,(0.3997104248 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.3997104248 0.01 0.00065) (0.3997104248 0.01155827869 0.00065) (0.3997104248 0.01285483606 0.00065)),2(6523 7300)
5747,(0.4010102961 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4010102961 0.01 0.00065) (0.4010102961 0.01155827869 0.00065) (0.4010102961 0.01285483606 0.00065)),2(6524 7301)
5748,(0.4023101673 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4023101673 0.01 0.00065) (0.4023101673 0.01155827869 0.00065) (0.4023101673 0.01285483606 0.00065)),2(6525 7302)
5749,(0.4036100386 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4036100386 0.01 0.00065) (0.4036100386 0.01155827869 0.00065) (0.4036100386 0.01285483606 0.00065)),2(6526 7303)
5750,(0.4049099099 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4049099099 0.01 0.00065) (0.4049099099 0.01155827869 0.00065) (0.4049099099 0.01285483607 0.00065)),2(6527 7304)
5751,(0.4062097812 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4062097812 0.01 0.00065) (0.4062097812 0.01155827869 0.00065) (0.4062097812 0.01285483606 0.00065)),2(6528 7305)
5752,(0.4075096525 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4075096525 0.01 0.00065) (0.4075096525 0.01155827869 0.00065) (0.4075096525 0.01285483606 0.00065)),2(6529 7306)
5753,(0.4088095238 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4088095238 0.01 0.00065) (0.4088095238 0.01155827869 0.00065) (0.4088095238 0.01285483606 0.00065)),2(6530 7307)
5754,(0.4101093951 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4101093951 0.01 0.00065) (0.4101093951 0.01155827869 0.00065) (0.4101093951 0.01285483606 0.00065)),2(6531 7308)
5755,(0.4114092664 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4114092664 0.01 0.00065) (0.4114092664 0.01155827869 0.00065) (0.4114092664 0.01285483606 0.00065)),2(6532 7309)
5756,(0.4127091377 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4127091377 0.01 0.00065) (0.4127091377 0.01155827869 0.00065) (0.4127091377 0.01285483606 0.00065)),2(6533 7310)
5757,(0.414009009 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.414009009 0.01 0.00065) (0.414009009 0.01155827869 0.00065) (0.414009009 0.01285483606 0.00065)),2(6534 7311)
5758,(0.4153088803 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4153088803 0.01 0.00065) (0.4153088803 0.01155827869 0.00065) (0.4153088803 0.01285483606 0.00065)),2(6535 7312)
5759,(0.4166087516 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4166087516 0.01 0.00065) (0.4166087516 0.01155827869 0.00065) (0.4166087516 0.01285483606 0.00065)),2(6536 7313)
5760,(0.417908623 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.417908623 0.01 0.00065) (0.417908623 0.01155827869 0.00065) (0.417908623 0.01285483606 0.00065)),2(6537 7314)
5761,(0.4192084943 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4192084943 0.01 0.00065) (0.4192084943 0.01155827869 0.00065) (0.4192084943 0.01285483607 0.00065)),2(6538 7315)
5762,(0.4205083655 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4205083655 0.01 0.00065) (0.4205083655 0.01155827869 0.00065) (0.4205083655 0.01285483606 0.00065)),2(6539 7316)
5763,(0.4218082368 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4218082368 0.01 0.00065) (0.4218082368 0.01155827869 0.00065) (0.4218082368 0.01285483606 0.00065)),2(6540 7317)
5764,(0.4231081081 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4231081081 0.01 0.00065) (0.4231081081 0.01155827869 0.00065) (0.4231081081 0.01285483606 0.00065)),2(6541 7318)
5765,(0.4244079794 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4244079794 0.01 0.00065) (0.4244079794 0.01155827869 0.00065) (0.4244079794 0.01285483606 0.00065)),2(6542 7319)
5766,(0.4257078508 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4257078508 0.01 0.00065) (0.4257078508 0.01155827869 0.00065) (0.4257078508 0.01285483607 0.00065)),2(6543 7320)
5767,(0.4270077221 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4270077221 0.01 0.00065) (0.4270077221 0.01155827869 0.00065) (0.4270077221 0.01285483606 0.00065)),2(6544 7321)
5768,(0.4283075934 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4283075934 0.01 0.00065) (0.4283075934 0.01155827869 0.00065) (0.4283075934 0.01285483607 0.00065)),2(6545 7322)
5769,(0.4296074646 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4296074646 0.01 0.00065) (0.4296074646 0.01155827869 0.00065) (0.4296074646 0.01285483607 0.00065)),2(6546 7323)
5770,(0.4309073359 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4309073359 0.01 0.00065) (0.4309073359 0.01155827869 0.00065) (0.4309073359 0.01285483606 0.00065)),2(6547 7324)
5771,(0.4322072073 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4322072073 0.01 0.00065) (0.4322072073 0.01155827869 0.00065) (0.4322072073 0.01285483606 0.00065)),2(6548 7325)
5772,(0.4335070785 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4335070785 0.01 0.00065) (0.4335070785 0.01155827869 0.00065) (0.4335070785 0.01285483607 0.00065)),2(6549 7326)
5773,(0.4348069498 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4348069498 0.01 0.00065) (0.4348069498 0.01155827869 0.00065) (0.4348069498 0.01285483606 0.00065)),2(6550 7327)
5774,(0.4361068211 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4361068211 0.01 0.00065) (0.4361068211 0.01155827869 0.00065) (0.4361068211 0.01285483607 0.00065)),2(6551 7328)
5775,(0.4374066925 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4374066925 0.01 0.00065) (0.4374066925 0.01155827869 0.00065) (0.4374066925 0.01285483607 0.00065)),2(6552 7329)
5776,(0.4387065637 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4387065637 0.01 0.00065) (0.4387065637 0.01155827869 0.00065) (0.4387065637 0.01285483607 0.00065)),2(6553 7330)
5777,(0.4400064351 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4400064351 0.01 0.00065) (0.4400064351 0.01155827869 0.00065) (0.4400064351 0.01285483606 0.00065)),2(6554 7331)
5778,(0.4413063064 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4413063064 0.01 0.00065) (0.4413063064 0.01155827869 0.00065) (0.4413063064 0.01285483607 0.00065)),2(6555 7332)
5779,(0.4426061776 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4426061776 0.01 0.00065) (0.4426061776 0.01155827869 0.00065) (0.4426061776 0.01285483607 0.00065)),2(6556 7333)
5780,(0.443906049 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.443906049 0.01 0.00065) (0.443906049 0.01155827869 0.00065) (0.443906049 0.01285483607 0.00065)),2(6557 7334)
5781,(0.4452059202 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4452059202 0.01 0.00065) (0.4452059202 0.01155827869 0.00065) (0.4452059202 0.01285483606 0.00065)),2(6558 7335)
5782,(0.4465057915 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4465057915 0.01 0.00065) (0.4465057915 0.01155827869 0.00065) (0.4465057915 0.01285483607 0.00065)),2(6559 7336)
5783,(0.4478056629 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4478056629 0.01 0.00065) (0.4478056629 0.01155827869 0.00065) (0.4478056629 0.01285483606 0.00065)),2(6560 7337)
5784,(0.4491055341 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4491055341 0.01 0.00065) (0.4491055341 0.01155827869 0.00065) (0.4491055341 0.01285483606 0.00065)),2(6561 7338)
5785,(0.4504054055 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4504054055 0.01 0.00065) (0.4504054055 0.01155827869 0.00065) (0.4504054055 0.01285483606 0.00065)),2(6562 7339)
5786,(0.4517052767 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4517052767 0.01 0.00065) (0.4517052767 0.01155827869 0.00065) (0.4517052767 0.01285483607 0.00065)),2(6563 7340)
5787,(0.453005148 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.453005148 0.01 0.00065) (0.453005148 0.01155827869 0.00065) (0.453005148 0.01285483607 0.00065)),2(6564 7341)
5788,(0.4543050194 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4543050194 0.01 0.00065) (0.4543050194 0.01155827869 0.00065) (0.4543050194 0.01285483607 0.00065)),2(6565 7342)
5789,(0.4556048906 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4556048906 0.01 0.00065) (0.4556048906 0.01155827869 0.00065) (0.4556048906 0.01285483607 0.00065)),2(6566 7343)
5790,(0.456904762 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.456904762 0.01 0.00065) (0.456904762 0.01155827869 0.00065) (0.456904762 0.01285483606 0.00065)),2(6567 7344)
5791,(0.4582046332 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4582046332 0.01 0.00065) (0.4582046332 0.01155827869 0.00065) (0.4582046332 0.01285483606 0.00065)),2(6568 7345)
5792,(0.4595045046 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4595045046 0.01 0.00065) (0.4595045046 0.01155827869 0.00065) (0.4595045046 0.01285483607 0.00065)),2(6569 7346)
5793,(0.4608043758 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4608043758 0.01 0.00065) (0.4608043758 0.01155827869 0.00065) (0.4608043758 0.01285483607 0.00065)),2(6570 7347)
5794,(0.4621042471 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4621042471 0.01 0.00065) (0.4621042471 0.01155827869 0.00065) (0.4621042471 0.01285483606 0.00065)),2(6571 7348)
5795,(0.4634041185 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4634041185 0.01 0.00065) (0.4634041185 0.01155827869 0.00065) (0.4634041185 0.01285483606 0.00065)),2(6572 7349)
5796,(0.4647039897 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4647039897 0.01 0.00065) (0.4647039897 0.01155827869 0.00065) (0.4647039897 0.01285483607 0.00065)),2(6573 7350)
5797,(0.4660038611 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4660038611 0.01 0.00065) (0.4660038611 0.01155827869 0.00065) (0.4660038611 0.01285483607 0.00065)),2(6574 7351)
5798,(0.4673037324 0.010228125 0.00065),(0 1 0),0.4150482977,0.0002281250001,2,3((0.4673037324 0.01 0.00065) (0.4673037324 0.01155827869 0.00065) (0.4673037324 0.01285483607 0.00065)),2(6575 7352)
