cellI,inCellI,cellCenter,surfNorm,surfNormIn,bodyOut,bodyIn,yOrtho,sigma,order,intPoints,intCells
5638,4861,(0.2593243244 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2593243244 0.01 0.00065) (0.2593243244 0.01155827869 0.00065) (0.2593243244 0.01285483606 0.00065)),2(6415 7192)
5639,4862,(0.2606241957 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2606241957 0.01 0.00065) (0.2606241957 0.01155827869 0.00065) (0.2606241957 0.01285483606 0.00065)),2(6416 7193)
5640,4863,(0.2619240669 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2619240669 0.01 0.00065) (0.2619240669 0.01155827869 0.00065) (0.2619240669 0.01285483606 0.00065)),2(6417 7194)
5641,4864,(0.2632239382 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2632239382 0.01 0.00065) (0.2632239382 0.01155827869 0.00065) (0.2632239382 0.01285483606 0.00065)),2(6418 7195)
5642,4865,(0.2645238095 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2645238095 0.01 0.00065) (0.2645238095 0.01155827869 0.00065) (0.2645238095 0.01285483606 0.00065)),2(6419 7196)
5643,4866,(0.2658236808 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2658236808 0.01 0.00065) (0.2658236808 0.01155827869 0.00065) (0.2658236808 0.01285483606 0.00065)),2(6420 7197)
5644,4867,(0.2671235521 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2671235521 0.01 0.00065) (0.2671235521 0.01155827869 0.00065) (0.2671235521 0.01285483606 0.00065)),2(6421 7198)
5645,4868,(0.2684234234 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2684234234 0.01 0.00065) (0.2684234234 0.01155827869 0.00065) (0.2684234234 0.01285483606 0.00065)),2(6422 7199)
5646,4869,(0.2697232947 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2697232947 0.01 0.00065) (0.2697232947 0.01155827869 0.00065) (0.2697232947 0.01285483606 0.00065)),2(6423 7200)
5647,4870,(0.271023166 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.271023166 0.01 0.00065) (0.271023166 0.01155827869 0.00065) (0.271023166 0.01285483606 0.00065)),2(6424 7201)
5648,4871,(0.2723230374 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2723230374 0.01 0.00065) (0.2723230374 0.01155827869 0.00065) (0.2723230374 0.01285483607 0.00065)),2(6425 7202)
5649,4872,(0.2736229086 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2736229086 0.01 0.00065) (0.2736229086 0.01155827869 0.00065) (0.2736229086 0.01285483606 0.00065)),2(6426 7203)
5650,4873,(0.2749227799 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2749227799 0.01 0.00065) (0.2749227799 0.01155827869 0.00065) (0.2749227799 0.01285483606 0.00065)),2(6427 7204)
5651,4874,(0.2762226513 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2762226513 0.01 0.00065) (0.2762226513 0.01155827869 0.00065) (0.2762226513 0.01285483606 0.00065)),2(6428 7205)
5652,4875,(0.2775225225 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2775225225 0.01 0.00065) (0.2775225225 0.01155827869 0.00065) (0.2775225225 0.01285483606 0.00065)),2(6429 7206)
5653,4876,(0.2788223938 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2788223938 0.01 0.00065) (0.2788223938 0.01155827869 0.00065) (0.2788223938 0.01285483606 0.00065)),2(6430 7207)
5654,4877,(0.2801222651 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2801222651 0.01 0.00065) (0.2801222651 0.01155827869 0.00065) (0.2801222651 0.01285483606 0.00065)),2(6431 7208)
5655,4878,(0.2814221364 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2814221364 0.01 0.00065) (0.2814221364 0.01155827869 0.00065) (0.2814221364 0.01285483606 0.00065)),2(6432 7209)
5656,4879,(0.2827220077 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2827220077 0.01 0.00065) (0.2827220077 0.01155827869 0.00065) (0.2827220077 0.01285483606 0.00065)),2(6433 7210)
5657,4880,(0.2840218791 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2840218791 0.01 0.00065) (0.2840218791 0.01155827869 0.00065) (0.2840218791 0.01285483606 0.00065)),2(6434 7211)
5658,4881,(0.2853217504 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2853217504 0.01 0.00065) (0.2853217504 0.01155827869 0.00065) (0.2853217504 0.01285483607 0.00065)),2(6435 7212)
5659,4882,(0.2866216216 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2866216216 0.01 0.00065) (0.2866216216 0.01155827869 0.00065) (0.2866216216 0.01285483606 0.00065)),2(6436 7213)
5660,4883,(0.2879214929 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2879214929 0.01 0.00065) (0.2879214929 0.01155827869 0.00065) (0.2879214929 0.01285483606 0.00065)),2(6437 7214)
5661,4884,(0.2892213642 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2892213642 0.01 0.00065) (0.2892213642 0.01155827869 0.00065) (0.2892213642 0.01285483607 0.00065)),2(6438 7215)
5662,4885,(0.2905212355 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2905212355 0.01 0.00065) (0.2905212355 0.01155827869 0.00065) (0.2905212355 0.01285483607 0.00065)),2(6439 7216)
5663,4886,(0.2918211069 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2918211069 0.01 0.00065) (0.2918211069 0.01155827869 0.00065) (0.2918211069 0.01285483606 0.00065)),2(6440 7217)
5664,4887,(0.2931209781 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2931209781 0.01 0.00065) (0.2931209781 0.01155827869 0.00065) (0.2931209781 0.01285483607 0.00065)),2(6441 7218)
5665,4888,(0.2944208494 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2944208494 0.01 0.00065) (0.2944208494 0.01155827869 0.00065) (0.2944208494 0.01285483606 0.00065)),2(6442 7219)
5666,4889,(0.2957207207 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2957207207 0.01 0.00065) (0.2957207207 0.01155827869 0.00065) (0.2957207207 0.01285483606 0.00065)),2(6443 7220)
5667,4890,(0.297020592 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.297020592 0.01 0.00065) (0.297020592 0.01155827869 0.00065) (0.297020592 0.01285483606 0.00065)),2(6444 7221)
5668,4891,(0.2983204633 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2983204633 0.01 0.00065) (0.2983204633 0.01155827869 0.00065) (0.2983204633 0.01285483607 0.00065)),2(6445 7222)
5669,4892,(0.2996203346 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.2996203346 0.01 0.00065) (0.2996203346 0.01155827869 0.00065) (0.2996203346 0.01285483606 0.00065)),2(6446 7223)
5670,4893,(0.3009202059 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3009202059 0.01 0.00065) (0.3009202059 0.01155827869 0.00065) (0.3009202059 0.01285483606 0.00065)),2(6447 7224)
5671,4894,(0.3022200772 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3022200772 0.01 0.00065) (0.3022200772 0.01155827869 0.00065) (0.3022200772 0.01285483606 0.00065)),2(6448 7225)
5672,4895,(0.3035199485 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3035199485 0.01 0.00065) (0.3035199485 0.01155827869 0.00065) (0.3035199485 0.01285483606 0.00065)),2(6449 7226)
5673,4896,(0.3048198199 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3048198199 0.01 0.00065) (0.3048198199 0.01155827869 0.00065) (0.3048198199 0.01285483607 0.00065)),2(6450 7227)
5674,4897,(0.3061196911 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3061196911 0.01 0.00065) (0.3061196911 0.01155827869 0.00065) (0.3061196911 0.01285483607 0.00065)),2(6451 7228)
5675,4898,(0.3074195624 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3074195624 0.01 0.00065) (0.3074195624 0.01155827869 0.00065) (0.3074195624 0.01285483606 0.00065)),2(6452 7229)
5676,4899,(0.3087194337 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3087194337 0.01 0.00065) (0.3087194337 0.01155827869 0.00065) (0.3087194337 0.01285483607 0.00065)),2(6453 7230)
5677,4900,(0.310019305 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.310019305 0.01 0.00065) (0.310019305 0.01155827869 0.00065) (0.310019305 0.01285483606 0.00065)),2(6454 7231)
5678,4901,(0.3113191764 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3113191764 0.01 0.00065) (0.3113191764 0.01155827869 0.00065) (0.3113191764 0.01285483607 0.00065)),2(6455 7232)
5679,4902,(0.3126190476 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3126190476 0.01 0.00065) (0.3126190476 0.01155827869 0.00065) (0.3126190476 0.01285483607 0.00065)),2(6456 7233)
5680,4903,(0.313918919 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.313918919 0.01 0.00065) (0.313918919 0.01155827869 0.00065) (0.313918919 0.01285483606 0.00065)),2(6457 7234)
5681,4904,(0.3152187902 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3152187902 0.01 0.00065) (0.3152187902 0.01155827869 0.00065) (0.3152187902 0.01285483607 0.00065)),2(6458 7235)
5682,4905,(0.3165186616 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3165186616 0.01 0.00065) (0.3165186616 0.01155827869 0.00065) (0.3165186616 0.01285483607 0.00065)),2(6459 7236)
5683,4906,(0.3178185328 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3178185328 0.01 0.00065) (0.3178185328 0.01155827869 0.00065) (0.3178185328 0.01285483606 0.00065)),2(6460 7237)
5684,4907,(0.3191184042 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3191184042 0.01 0.00065) (0.3191184042 0.01155827869 0.00065) (0.3191184042 0.01285483606 0.00065)),2(6461 7238)
5685,4908,(0.3204182755 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3204182755 0.01 0.00065) (0.3204182755 0.01155827869 0.00065) (0.3204182755 0.01285483606 0.00065)),2(6462 7239)
5686,4909,(0.3217181467 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3217181467 0.01 0.00065) (0.3217181467 0.01155827869 0.00065) (0.3217181467 0.01285483606 0.00065)),2(6463 7240)
5687,4910,(0.3230180181 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3230180181 0.01 0.00065) (0.3230180181 0.01155827869 0.00065) (0.3230180181 0.01285483606 0.00065)),2(6464 7241)
5688,4911,(0.3243178893 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3243178893 0.01 0.00065) (0.3243178893 0.01155827869 0.00065) (0.3243178893 0.01285483606 0.00065)),2(6465 7242)
5689,4912,(0.3256177607 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3256177607 0.01 0.00065) (0.3256177607 0.01155827869 0.00065) (0.3256177607 0.01285483606 0.00065)),2(6466 7243)
5690,4913,(0.326917632 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.326917632 0.01 0.00065) (0.326917632 0.01155827869 0.00065) (0.326917632 0.01285483606 0.00065)),2(6467 7244)
5691,4914,(0.3282175032 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3282175032 0.01 0.00065) (0.3282175032 0.01155827869 0.00065) (0.3282175032 0.01285483606 0.00065)),2(6468 7245)
5692,4915,(0.3295173746 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3295173746 0.01 0.00065) (0.3295173746 0.01155827869 0.00065) (0.3295173746 0.01285483606 0.00065)),2(6469 7246)
5693,4916,(0.3308172458 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3308172458 0.01 0.00065) (0.3308172458 0.01155827869 0.00065) (0.3308172458 0.01285483606 0.00065)),2(6470 7247)
5694,4917,(0.3321171172 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3321171172 0.01 0.00065) (0.3321171172 0.01155827869 0.00065) (0.3321171172 0.01285483606 0.00065)),2(6471 7248)
5695,4918,(0.3334169884 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3334169884 0.01 0.00065) (0.3334169884 0.01155827869 0.00065) (0.3334169884 0.01285483606 0.00065)),2(6472 7249)
5696,4919,(0.3347168597 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3347168597 0.01 0.00065) (0.3347168597 0.01155827869 0.00065) (0.3347168597 0.01285483606 0.00065)),2(6473 7250)
5697,4920,(0.336016731 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.336016731 0.01 0.00065) (0.336016731 0.01155827869 0.00065) (0.336016731 0.01285483606 0.00065)),2(6474 7251)
5698,4921,(0.3373166023 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3373166023 0.01 0.00065) (0.3373166023 0.01155827869 0.00065) (0.3373166023 0.01285483606 0.00065)),2(6475 7252)
5699,4922,(0.3386164736 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3386164736 0.01 0.00065) (0.3386164736 0.01155827869 0.00065) (0.3386164736 0.01285483606 0.00065)),2(6476 7253)
5700,4923,(0.339916345 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.339916345 0.01 0.00065) (0.339916345 0.01155827869 0.00065) (0.339916345 0.01285483606 0.00065)),2(6477 7254)
5701,4924,(0.3412162163 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3412162163 0.01 0.00065) (0.3412162163 0.01155827869 0.00065) (0.3412162163 0.01285483606 0.00065)),2(6478 7255)
5702,4925,(0.3425160876 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3425160876 0.01 0.00065) (0.3425160876 0.01155827869 0.00065) (0.3425160876 0.01285483606 0.00065)),2(6479 7256)
5703,4926,(0.3438159588 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3438159588 0.01 0.00065) (0.3438159588 0.01155827869 0.00065) (0.3438159588 0.01285483606 0.00065)),2(6480 7257)
5704,4927,(0.3451158301 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3451158301 0.01 0.00065) (0.3451158301 0.01155827869 0.00065) (0.3451158301 0.01285483606 0.00065)),2(6481 7258)
5705,4928,(0.3464157014 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3464157014 0.01 0.00065) (0.3464157014 0.01155827869 0.00065) (0.3464157014 0.01285483606 0.00065)),2(6482 7259)
5706,4929,(0.3477155728 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3477155728 0.01 0.00065) (0.3477155728 0.01155827869 0.00065) (0.3477155728 0.01285483607 0.00065)),2(6483 7260)
5707,4930,(0.349015444 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.349015444 0.01 0.00065) (0.349015444 0.01155827869 0.00065) (0.349015444 0.01285483606 0.00065)),2(6484 7261)
5708,4931,(0.3503153153 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3503153153 0.01 0.00065) (0.3503153153 0.01155827869 0.00065) (0.3503153153 0.01285483607 0.00065)),2(6485 7262)
5709,4932,(0.3516151866 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3516151866 0.01 0.00065) (0.3516151866 0.01155827869 0.00065) (0.3516151866 0.01285483606 0.00065)),2(6486 7263)
5710,4933,(0.3529150579 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3529150579 0.01 0.00065) (0.3529150579 0.01155827869 0.00065) (0.3529150579 0.01285483606 0.00065)),2(6487 7264)
5711,4934,(0.3542149293 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3542149293 0.01 0.00065) (0.3542149293 0.01155827869 0.00065) (0.3542149293 0.01285483607 0.00065)),2(6488 7265)
5712,4935,(0.3555148006 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3555148006 0.01 0.00065) (0.3555148006 0.01155827869 0.00065) (0.3555148006 0.01285483606 0.00065)),2(6489 7266)
5713,4936,(0.3568146718 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3568146718 0.01 0.00065) (0.3568146718 0.01155827869 0.00065) (0.3568146718 0.01285483606 0.00065)),2(6490 7267)
5714,4937,(0.3581145431 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3581145431 0.01 0.00065) (0.3581145431 0.01155827869 0.00065) (0.3581145431 0.01285483606 0.00065)),2(6491 7268)
5715,4938,(0.3594144144 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3594144144 0.01 0.00065) (0.3594144144 0.01155827869 0.00065) (0.3594144144 0.01285483606 0.00065)),2(6492 7269)
5716,4939,(0.3607142857 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3607142857 0.01 0.00065) (0.3607142857 0.01155827869 0.00065) (0.3607142857 0.01285483606 0.00065)),2(6493 7270)
5717,4940,(0.362014157 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.362014157 0.01 0.00065) (0.362014157 0.01155827869 0.00065) (0.362014157 0.01285483606 0.00065)),2(6494 7271)
5718,4941,(0.3633140283 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3633140283 0.01 0.00065) (0.3633140283 0.01155827869 0.00065) (0.3633140283 0.01285483607 0.00065)),2(6495 7272)
5719,4942,(0.3646138996 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3646138996 0.01 0.00065) (0.3646138996 0.01155827869 0.00065) (0.3646138996 0.01285483606 0.00065)),2(6496 7273)
5720,4943,(0.3659137709 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3659137709 0.01 0.00065) (0.3659137709 0.01155827869 0.00065) (0.3659137709 0.01285483606 0.00065)),2(6497 7274)
5721,4944,(0.3672136422 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3672136422 0.01 0.00065) (0.3672136422 0.01155827869 0.00065) (0.3672136422 0.01285483607 0.00065)),2(6498 7275)
5722,4945,(0.3685135135 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3685135135 0.01 0.00065) (0.3685135135 0.01155827869 0.00065) (0.3685135135 0.01285483606 0.00065)),2(6499 7276)
5723,4946,(0.3698133848 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3698133848 0.01 0.00065) (0.3698133848 0.01155827869 0.00065) (0.3698133848 0.01285483606 0.00065)),2(6500 7277)
5724,4947,(0.3711132561 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3711132561 0.01 0.00065) (0.3711132561 0.01155827869 0.00065) (0.3711132561 0.01285483606 0.00065)),2(6501 7278)
5725,4948,(0.3724131274 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3724131274 0.01 0.00065) (0.3724131274 0.01155827869 0.00065) (0.3724131274 0.01285483607 0.00065)),2(6502 7279)
5726,4949,(0.3737129987 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3737129987 0.01 0.00065) (0.3737129987 0.01155827869 0.00065) (0.3737129987 0.01285483607 0.00065)),2(6503 7280)
5727,4950,(0.3750128701 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3750128701 0.01 0.00065) (0.3750128701 0.01155827869 0.00065) (0.3750128701 0.01285483606 0.00065)),2(6504 7281)
5728,4951,(0.3763127413 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3763127413 0.01 0.00065) (0.3763127413 0.01155827869 0.00065) (0.3763127413 0.01285483606 0.00065)),2(6505 7282)
5729,4952,(0.3776126126 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3776126126 0.01 0.00065) (0.3776126126 0.01155827869 0.00065) (0.3776126126 0.01285483607 0.00065)),2(6506 7283)
5730,4953,(0.378912484 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.378912484 0.01 0.00065) (0.378912484 0.01155827869 0.00065) (0.378912484 0.01285483606 0.00065)),2(6507 7284)
5731,4954,(0.3802123552 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3802123552 0.01 0.00065) (0.3802123552 0.01155827869 0.00065) (0.3802123552 0.01285483607 0.00065)),2(6508 7285)
5732,4955,(0.3815122265 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3815122265 0.01 0.00065) (0.3815122265 0.01155827869 0.00065) (0.3815122265 0.01285483607 0.00065)),2(6509 7286)
5733,4956,(0.3828120978 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3828120978 0.01 0.00065) (0.3828120978 0.01155827869 0.00065) (0.3828120978 0.01285483606 0.00065)),2(6510 7287)
5734,4957,(0.3841119691 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3841119691 0.01 0.00065) (0.3841119691 0.01155827869 0.00065) (0.3841119691 0.01285483607 0.00065)),2(6511 7288)
5735,4958,(0.3854118404 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3854118404 0.01 0.00065) (0.3854118404 0.01155827869 0.00065) (0.3854118404 0.01285483607 0.00065)),2(6512 7289)
5736,4959,(0.3867117117 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3867117117 0.01 0.00065) (0.3867117117 0.01155827869 0.00065) (0.3867117117 0.01285483606 0.00065)),2(6513 7290)
5737,4960,(0.388011583 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.388011583 0.01 0.00065) (0.388011583 0.01155827869 0.00065) (0.388011583 0.01285483607 0.00065)),2(6514 7291)
5738,4961,(0.3893114543 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3893114543 0.01 0.00065) (0.3893114543 0.01155827869 0.00065) (0.3893114543 0.01285483606 0.00065)),2(6515 7292)
5739,4962,(0.3906113257 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3906113257 0.01 0.00065) (0.3906113257 0.01155827869 0.00065) (0.3906113257 0.01285483606 0.00065)),2(6516 7293)
5740,4963,(0.3919111969 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3919111969 0.01 0.00065) (0.3919111969 0.01155827869 0.00065) (0.3919111969 0.01285483607 0.00065)),2(6517 7294)
5741,4964,(0.3932110682 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3932110682 0.01 0.00065) (0.3932110682 0.01155827869 0.00065) (0.3932110682 0.01285483607 0.00065)),2(6518 7295)
