cellI,x,y,z,S,epsilon,k,nut
621,0.8078700128,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
622,0.8091698841,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
623,0.8104697554,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
624,0.8117696267,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
625,0.813069498,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
626,0.8143693694,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
627,0.8156692406,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
628,0.8169691119,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
629,0.8182689832,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
630,0.8195688546,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
631,0.8208687259,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
632,0.8221685971,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
633,0.8234684684,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
634,0.8247683398,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
635,0.826068211,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
636,0.8273680824,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
637,0.8286679537,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
638,0.829967825,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
639,0.8312676962,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
640,0.8325675676,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
641,0.8338674389,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
642,0.8351673102,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
643,0.8364671815,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
644,0.8377670527,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
645,0.839066924,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
646,0.8403667953,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
647,0.8416666667,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
648,0.8429665379,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
649,0.8442664092,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
650,0.8455662805,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
651,0.8468661518,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
652,0.8481660232,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
653,0.8494658944,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
654,0.8507657657,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
655,0.852065637,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
656,0.8533655084,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
657,0.8546653797,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
658,0.8559652509,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
659,0.8572651222,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
660,0.8585649935,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
661,0.8598648649,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
662,0.8611647361,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
663,0.8624646074,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
664,0.8637644787,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
665,0.86506435,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
666,0.8663642213,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
667,0.8676640926,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
668,0.8689639639,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
669,0.8702638352,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
670,0.8715637065,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
671,0.8728635778,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
672,0.8741634491,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
673,0.8754633204,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
674,0.8767631917,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
675,0.878063063,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
676,0.8793629344,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
677,0.8806628056,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
678,0.8819626769,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
679,0.8832625482,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
680,0.8845624195,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
681,0.8858622909,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
682,0.8871621621,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
683,0.8884620335,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
684,0.8897619047,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
685,0.891061776,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
686,0.8923616474,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
687,0.8936615186,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
688,0.8949613899,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
689,0.8962612612,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
690,0.8975611325,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
691,0.8988610039,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
692,0.9001608751,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
693,0.9014607464,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
694,0.9027606178,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
695,0.9040604891,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
696,0.9053603603,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
697,0.9066602316,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
698,0.907960103,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
699,0.9092599743,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
700,0.9105598455,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
701,0.9118597168,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
702,0.9131595881,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
703,0.9144594594,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
704,0.9157593307,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
705,0.917059202,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
706,0.9183590733,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
707,0.9196589447,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
708,0.920958816,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
709,0.9222586872,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
710,0.9235585585,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
711,0.9248584298,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
712,0.9261583011,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
713,0.9274581724,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
714,0.9287580437,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
715,0.930057915,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
716,0.9313577863,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
717,0.9326576576,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
718,0.9339575289,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
719,0.9352574002,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
720,0.9365572715,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
721,0.9378571428,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
722,0.9391570141,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
723,0.9404568854,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
724,0.9417567567,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
725,0.943056628,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
726,0.9443564993,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
727,0.9456563706,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
728,0.946956242,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
729,0.9482561132,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
730,0.9495559846,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
731,0.9508558558,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
732,0.9521557272,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
733,0.9534555984,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
734,0.9547554697,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
735,0.9560553411,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
736,0.9573552123,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
737,0.9586550836,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
738,0.9599549549,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
739,0.9612548262,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
740,0.9625546976,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
741,0.9638545688,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
742,0.9651544401,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
743,0.9664543114,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
744,0.9677541827,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
745,0.9690540541,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
746,0.9703539253,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
747,0.9716537966,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
748,0.9729536679,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
749,0.9742535393,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
750,0.9755534105,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
751,0.9768532818,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
752,0.9781531532,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
753,0.9794530244,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
754,0.9807528957,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
755,0.982052767,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
756,0.9833526383,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
757,0.9846525096,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
758,0.9859523809,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
759,0.9872522523,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
760,0.9885521235,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
761,0.9898519949,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
762,0.9911518661,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
763,0.9924517374,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
764,0.9937516088,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
765,0.99505148,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
766,0.9963513514,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
767,0.9976512227,0,0.00065,1.68983269e-06,28.13325173,1e-15,3.199061412e-33
768,0.998951094,0,0.00065,1.68983269e-06,28.13325173,1.000024164e-15,3.199216019e-33
769,1.000250965,0,0.00065,1.68983282e-06,1.243730553,0.01006010444,7.323542137e-06
770,1.001550836,0,0.00065,1.6898323e-06,1.199679009,0.02879016519,6.218215417e-05
771,1.002850708,0,0.00065,1.6898336e-06,1.663818701,0.03561807208,6.862420478e-05
772,1.00415058,0,0.00065,1.6898323e-06,2.184833726,0.03933116666,6.372322923e-05
773,1.00545045,0,0.00065,1.6898323e-06,2.765284221,0.0418134216,5.690286702e-05
774,1.006750321,0,0.00065,1.6898323e-06,3.523880045,0.04461507122,5.083754552e-05
775,1.008050193,0,0.00065,1.6898336e-06,4.622419846,0.04855034716,4.589419956e-05
776,1.009350064,0,0.00065,1.6898323e-06,6.286591265,0.05399456122,4.173758507e-05
0,0,0.000681875,0.00065,1.772875e-06,28.13325173,1e-15,3.199061412e-33
777,0,0.002045625,0.00065,1.772875e-06,28.13325173,1e-15,3.199061412e-33
1554,0,0.003409375,0.00065,1.772875e-06,28.13325173,1e-15,3.199061412e-33
2331,0,0.004773125,0.00065,1.772875e-06,28.13325173,1e-15,3.199061412e-33
3108,0,0.006136875,0.00065,1.772875e-06,28.13325173,1e-15,3.199061412e-33
3885,0,0.007500625,0.00065,1.772875e-06,28.13325173,1e-15,3.199061412e-33
4662,0,0.008864375,0.00065,1.772875e-06,28.13325173,1.000003966e-15,3.199086787e-33
5439,0,0.010228125,0.00065,1.772875e-06,0.600899118,0.006139115456,5.644851807e-06
